Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
Portfolio Cuts as on 31 Sep 2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch Name,District,State,Branch Classification Rural / Urban,Number of Active Loans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days
69,APKL0114,Ravulapalem_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,881,3.6921465,3.6256825000000004,12,0,0,0.066464,0,0.066464,0,0,0,0,0,0,0.066464,0.018001452542579226,0,0
70,APMP0141,Amalapuram_LH,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,430,5.451076011,5.292168959,24,0,0,0.158907052,0.07952735999999999,0.053336625,0.0064876660000000004,0.019555401,0,0,0,0,0.158907052,0.029151501773105618,0.019555401,0.0035874386929366196
71,APJLG0239,Rajanagaram_JLG,East Godavari,Andhra Pradesh,Rural,4913,12.3020212899999,12.2384352669999,37,0,0,0.063586023,0.036932559000000004,0.0072746320000000005,0.019378832000000002,0,0,0,0,0,0.063586023,0.00516874597280107,0,0
72,APJLG0261,Kadiam_JLG,East Godavari,Andhra Pradesh,Rural,4128,6.76676294600001,6.62556548200001,92,0,0,0.141197464,0.09397011999999999,0.042228164,0.004999180000000001,0,0,0,0,0,0.141197464,0.020866323399649323,0,0
73,APJLG0262,Nidadavolu_JLG,East Godavari,Andhra Pradesh,Rural,4023,6.54836843199997,6.11069791799997,295,0,0,0.437670514,0.257827572,0.12208491,0.057758031999999994,0,0,0,0,0,0.437670514,0.0668365744146636,0,0
74,APJLG0324,Nallajerla_JLG,East Godavari,Andhra Pradesh,Rural,2275,6.970865316999979,6.960147506999979,4,0,0,0.01071781,0.005523627,0.0025647580000000003,0.002629425,0,0,0,0,0,0.01071781,0.0015375150017404979,0,0
75,APJLG0325,Peddapuram_JLG,East Godavari,Andhra Pradesh,Rural,2322,6.792955058000021,6.790615154000021,1,0,0,0.0023399040000000003,0.0023399040000000003,0,0,0,0,0,0,0,0.0023399040000000003,0.00034446039757679683,0,0
76,APJLG0330,Dwarapudi_JLG,East Godavari,Andhra Pradesh,Rural,2065,6.06892237800001,6.01230595200001,19,0,0,0.056616426000000004,0.048407583000000004,0.008208842999999999,0,0,0,0,0,0,0.056616426000000004,0.009328909231931507,0,0
77,APKL0022,Gopalapuram_KL,East Godavari,Andhra Pradesh,Rural,1325,5.5381073,5.5373222,1,0,0,0.0007851,0,0.0007851,0,0,0,0,0,0,0.0007851,0.00014176323380372206,0,0
78,APKL0023,Tallapudi_KL,East Godavari,Andhra Pradesh,Rural,2021,7.4263519,7.3140685,10,0,0,0.1122834,0,0.1122834,0,0,0,0,0,0,0.1122834,0.015119590548893865,0,0
79,APKL0030,Rajahmundry_KL,East Godavari,Andhra Pradesh,Urban,1018,5.931261,5.931261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,APKL0090,Nallajerla_KL,East Godavari,Andhra Pradesh,Rural,1220,5.972351,5.972351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,APKL0093,Rajanagaram_KL,East Godavari,Andhra Pradesh,Rural,1233,5.4045681,5.4045681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,APKL0106,Chagallu_KL,East Godavari,Andhra Pradesh,Rural,1338,4.6526949,4.6526949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,APKL0156,Gokavaram_KL,East Godavari,Andhra Pradesh,Rural,732,2.7542904,2.7542904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,APKL0181,Tadithota(Rajahmundry-2)_KL,East Godavari,Andhra Pradesh,Urban,1009,7.3000755,7.0222659,11,0,0,0.2778096,0,0.2778096,0,0,0,0,0,0,0.2778096,0.03805571599910165,0,0
85,APKL0314,Devarapalli_KL,East Godavari,Andhra Pradesh,Rural,354,1.6862779,1.5197250000000002,5,0,0,0.1665529,0,0.1665529,0,0,0,0,0,0,0.1665529,0.09876954445053214,0,0
86,APKL0316,Jaggampeta_KL,East Godavari,Andhra Pradesh,Rural,249,0.8839725,0.8839725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,APKL0340,Malkipuram_KL,East Godavari,Andhra Pradesh,Rural,260,1.2773855,1.2773855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,APMP0143,Gokavaram_LH,East Godavari,Andhra Pradesh,Rural,496,7.376460059,7.335776930000001,3,0,0,0.040683129,0.037232599,0,0.0034505300000000003,0,0,0,0,0,0.040683129,0.005515264595022462,0,0
89,APMP0148,Nidadavolu_LH,East Godavari,Andhra Pradesh,Rural,353,5.7769853939999996,5.7645490829999995,3,0,0,0.012436311,0.00203205,0.003476642,0,0.006927619,0,0,0,0,0.012436311,0.002152733675407316,0.006927619,0.001199175439701657
90,APMP0388,Rajahmundry_LH,East Godavari,Andhra Pradesh,Urban,465,5.511607071999999,5.477073766999999,11,0,0,0.034533305,0.01178213,0.004582930000000001,0.014220760999999998,0.003947483999999999,0,0,0,0,0.034533305,0.00626556003519113,0.003947483999999999,0.0007162128846328616
91,SRJLG0002,Gokavaram_JLG,East Godavari,Andhra Pradesh,Rural,4742,12.472090433,12.34711168,46,0,0,0.12497875299999998,0.041483348999999996,0.058198558,0.025296845999999998,0,0,0,0,0,0.12497875299999998,0.010020674053911422,0,0
92,APJLG0185,Kaikalur_JLG,Eluru,Andhra Pradesh,Rural,3554,9.50164178500002,9.29812699100002,76,0,0,0.203514794,0.050293857,0.11023344099999999,0.042987496,0,0,0,0,0,0.203514794,0.02141890829027918,0,0
93,APJLG0187,Mudinepalli_JLG,Eluru,Andhra Pradesh,Rural,3859,9.90891220199998,9.83786857199998,31,0,0,0.07104363000000001,0.005165713,0.0462986,0.019579317000000002,0,0,0,0,0,0.07104363000000001,0.007169669944765563,0,0
94,APJLG0196,Koyyalagudem_JLG,Eluru,Andhra Pradesh,Rural,2940,8.33156857400001,8.235470481000009,33,0,0,0.096098093,0.082434677,0.013663416000000001,0,0,0,0,0,0,0.096098093,0.011534213773369092,0,0
95,APJLG0197,Unguturu_JLG,Eluru,Andhra Pradesh,Rural,2696,7.3118183289999905,7.16577218599999,61,0,0,0.14604614300000002,0.11115724399999999,0.022200492000000002,0.012688407,0,0,0,0,0,0.14604614300000002,0.019973984093772497,0,0
96,APJLG0285,Dwaraka Tirumala_JLG,Eluru,Andhra Pradesh,Rural,2194,7.420967006000019,7.3134191320000195,43,0,0,0.107547874,0.078960562,0.028587312,0,0,0,0,0,0,0.107547874,0.014492433925800387,0,0
97,APJLG0286,Chintalapudi_JLG,Eluru,Andhra Pradesh,Rural,2650,9.00078566099997,8.70510861199997,75,0,0,0.295677049,0.137951464,0.111633059,0.046092526,0,0,0,0,0,0.295677049,0.032850137769767855,0,0
98,APKL0007,Koyyalagudem_KL,Eluru,Andhra Pradesh,Rural,1855,10.9379051,10.5188965,40,0,0,0.4190086,0,0.4190086,0,0,0,0,0,0,0.4190086,0.03830793887579076,0,0
99,APKL0013,Bhimadole_KL,Eluru,Andhra Pradesh,Rural,1046,5.3530875,5.3530875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,APKL0024,Jangareddygudem_KL,Eluru,Andhra Pradesh,Rural,1241,6.8393844,6.6737511000000005,17,0,0,0.1656333,0,0.1656333,0,0,0,0,0,0,0.1656333,0.024217574318530773,0,0
101,APKL0072,Narayanapuram_KL,Eluru,Andhra Pradesh,Rural,1370,6.7754949,6.7754949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,APMP0256,Jangareddygudem_LH,Eluru,Andhra Pradesh,Rural,278,6.359589607,6.264075523,5,0,0,0.095514084,0.042364988,0.048518357,0.004630739,0,0,0,0,0,0.095514084,0.015018906863874934,0,0
103,APJLG0226,Ponnur_JLG,Guntur,Andhra Pradesh,Rural,4433,9.54827979100001,8.87785880900001,317,0,0,0.670420982,0.498348976,0.133907204,0.038164802000000005,0,0,0,0,0,0.670420982,0.07021379732000768,0,0
104,APJLG0229,Pedanandipadu_JLG,Guntur,Andhra Pradesh,Rural,3868,8.01927360530002,7.29708362030002,354,0,0,0.722189985,0.391695941,0.20275996699999999,0.127734077,0,0,0,0,0,0.722189985,0.0900567832630997,0,0
105,APJLG0331,Perecherla_JLG,Guntur,Andhra Pradesh,Rural,1760,5.6464896520000005,5.596140927,13,0,0,0.050348725,0.043297018,0.007051707000000001,0,0,0,0,0,0,0.050348725,0.008916818785307852,0,0
106,APKL0025,Kothapeta_KL,Guntur,Andhra Pradesh,Urban,1683,9.2665078,9.1759653,13,0,0,0.0905425,0,0.0905425,0,0,0,0,0,0,0.0905425,0.009770940893180924,0,0
107,APKL0038,Tenali_KL,Guntur,Andhra Pradesh,Rural,858,5.8147881,5.8147881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,APKL0054,Ponnur_KL,Guntur,Andhra Pradesh,Rural,961,5.5345089,5.5345089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,APKL0055,Prathipadu_KL,Guntur,Andhra Pradesh,Rural,372,2.3303323,2.2262373999999996,5,0,0,0.1040949,0,0.1040949,0,0,0,0,0,0,0.1040949,0.044669552063454646,0,0
110,APKL0064,Tadikonda_KL,Guntur,Andhra Pradesh,Rural,644,3.0647,3.0647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,APKL0067,Patnam Bazar_KL,Guntur,Andhra Pradesh,Urban,708,4.3684975,4.3684975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,APKL0069,Thullur_KL,Guntur,Andhra Pradesh,Rural,564,3.9736605,3.9723816999999997,2,0,0,0.0012788,0,0.0012788,0,0,0,0,0,0,0.0012788,0.00032181913880161635,0,0
113,APKL0111,Bapatla_KL,Guntur,Andhra Pradesh,Rural,89,0.5285701,0.5285701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,APMP0162,Tenali_LH,Guntur,Andhra Pradesh,Rural,495,4.289751079999999,4.260785444,4,0,0,0.028965636,0.004499275,0.008881489,0,0.015584872,0,0,0,0,0.028965636,0.0067522882936135314,0.015584872,0.0036330480975133883
