Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
Portfolio Cuts as on 31 Aug 2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch Name,District,State,Branch Classification Rural / Urban,Number of Active Loans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days
24,APMP0260,Guntakal_LH,Anantapur,Andhra Pradesh,Rural,307,4.354091308,4.354091308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,APJLG0291,Madanapalle_JLG,Annamayya,Andhra Pradesh,Rural,2348,9.61731115899999,9.61731115899999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,APJLG0356,Piler_JLG,Annamayya,Andhra Pradesh,Rural,1284,5.82641961499999,5.82641961499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APJLG0401,Rayachoti_JLG,Annamayya,Andhra Pradesh,Rural,101,0.4217408,0.4217408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,APKL0009,Rayachoti_KL,Annamayya,Andhra Pradesh,Rural,1341,7.4215383,7.0730638,42,0,0,0.3484745,0,0.3484745,0,0,0,0,0,0,0.3484745,0.04695448381638077,0,0
29,APKL0010,Madanapalle_KL,Annamayya,Andhra Pradesh,Rural,1252,11.5962641,11.555060300000001,2,0,0,0.0412038,0,0.0412038,0,0,0,0,0,0,0.0412038,0.0035531960676887307,0,0
30,APKL0018,Kalikiri_KL,Annamayya,Andhra Pradesh,Rural,444,1.9742363,1.6258316000000002,48,0,0,0.3484047,0,0.3484047,0,0,0,0,0,0,0.3484047,0.1764756832806691,0,0
31,APKL0047,Piler_KL,Annamayya,Andhra Pradesh,Rural,760,3.8236244,3.8074358999999998,10,0,0,0.0161885,0,0.0161885,0,0,0,0,0,0,0.0161885,0.004233810203742816,0,0
32,APKL0082,B Kothakota_KL,Annamayya,Andhra Pradesh,Rural,1136,5.0699994,4.7425736,44,0,0,0.3274258,0,0.3274258,0,0,0,0,0,0,0.3274258,0.06458103328375146,0,0
33,APKL0085,T Sundupalle_KL,Annamayya,Andhra Pradesh,Rural,1949,11.9873537609,11.9194859609,10,0,0,0.0678678,0,0.0678678,0,0,0,0,0,0,0.0678678,0.00566161651300967,0,0
34,APMP0128,Madanapalle_LH,Annamayya,Andhra Pradesh,Rural,652,3.760560946,3.327795019,66,0,0,0.43276592699999994,0.088010111,0.116778673,0.034968560999999995,0.038173845,0.051422993,0.036537006,0.066874738,0,0.43276592699999994,0.11508015245978677,0.19300858199999998,0.051324412706380315
35,APJLG0225,Bapatla_JLG,Bapatla,Andhra Pradesh,Urban,3653,7.7932663609999295,7.711590718999929,36,0,0,0.08167564199999999,0.026068536,0.00911159,0.010177038000000001,0.002762136,0.009158696000000001,0.0032437580000000002,0.021153888,0,0.08167564199999999,0.010480283647012477,0.036318478,0.004660238251543617
36,APJLG0228,Cherukupalli_JLG,Bapatla,Andhra Pradesh,rural,2711,5.58243705999998,5.25743540899998,164,0,0,0.3250016509999999,0.15374571299999998,0.050260597,0.05472845,0.011668442999999999,0.016508603,0.008561277,0.029528567999999998,0,0.3250016509999999,0.05821859655682371,0.066266891,0.01187060244258271
37,APJLG0270,Repalle_JLG,Bapatla,Andhra Pradesh,Rural,2823,7.469321225700011,6.546232348700011,313,0,0,0.9230888770000001,0.5691666049999999,0.186811059,0.09703243,0.038925724,0.013876765,0.002826325,0.014449969,0,0.9230888770000001,0.12358403784053215,0.070078783,0.00938221571712259
38,APJLG0306,Chandole_JLG,Bapatla,Andhra Pradesh,Rural,1687,4.43855974000001,4.41495463000001,11,0,0,0.023605110000000002,0.014373306,0.002868627,0,0.0037397879999999995,0.002623389,0,0,0,0.023605110000000002,0.005318191346456891,0.006363176999999999,0.001433613012494901
39,APJLG0332,Martur_JLG,Bapatla,Andhra Pradesh,Rural,2022,6.752867395,6.752867395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,APJLG0455,Vetapalem_JLG,Bapatla,Andhra Pradesh,Rural,1512,4.684276684,4.682650616,1,0,0,0.001626068,0.001626068,0,0,0,0,0,0,0,0.001626068,0.000347133209606113,0,0
41,APKL0028,Cherukupalli_KL,Bapatla,Andhra Pradesh,Rural,2101,9.2614211,9.143939699999999,12,0,0,0.1174814,0,0.1174814,0,0,0,0,0,0,0.1174814,0.012685029514530983,0,0
42,APKL0033,Addanki_KL,Bapatla,Andhra Pradesh,Urban,1829,9.9477527,9.7652477,6,0,0,0.182505,0,0.182505,0,0,0,0,0,0,0.182505,0.018346354750053244,0,0
43,APKL0036,Repalle_KL,Bapatla,Andhra Pradesh,Rural,1335,5.7982844,5.6909387,8,0,0,0.1073457,0,0.1073457,0,0,0,0,0,0,0.1073457,0.018513355433203656,0,0
44,APKL0037,Karlapalem_KL,Bapatla,Andhra Pradesh,Rural,2040,10.8895496,10.727333400000001,25,0,0,0.1622162,0,0.1622162,0,0,0,0,0,0,0.1622162,0.014896502239174336,0,0
45,APKL0040,Kolluru_KL,Bapatla,Andhra Pradesh,Rural,1378,6.1583696,6.1433296,2,0,0,0.01504,0,0.01504,0,0,0,0,0,0,0.01504,0.002442204832915517,0,0
46,APKL0092,Medarametla_KL,Bapatla,Andhra Pradesh,Rural,1102,4.3911775,4.3911775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,APKL0155,Chirala_KL,Bapatla,Andhra Pradesh,Rural,1432,8.1860456,8.1827309,2,0,0,0.0033147,0,0.0033147,0,0,0,0,0,0,0.0033147,0.0004049207837298145,0,0
48,APKL0207,Vetapalem_KL,Bapatla,Andhra Pradesh,Rural,1892,8.6385122,8.634294599999999,1,0,0,0.0042176,0,0.0042176,0,0,0,0,0,0,0.0042176,0.00048823222128458653,0,0
49,APMP0158,Bapatla_LH,Bapatla,Andhra Pradesh,Urban,564,7.765660168000001,7.651036381000001,4,0,0,0.114623787,0.061019465,0,0,0,0,0,0.053604321999999996,0,0.114623787,0.014760340334274591,0.053604321999999996,0.006902738574743153
50,APMP0159,Repalle_LH,Bapatla,Andhra Pradesh,Rural,361,5.827264449,5.821385362,2,0,0,0.005879087,0.002341797,0.0035372900000000002,0,0,0,0,0,0,0.005879087,0.0010088931181094574,0,0
51,APMP0258,Addanki_LH,Bapatla,Andhra Pradesh,Rural,37,3.1174398969999997,3.1174398969999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,APJLG0292,Palamaner_JLG,Chittoor,Andhra Pradesh,Rural,2311,9.37984598599998,9.37984598599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,APJLG0293,Venkatagirikota_JLG,Chittoor,Andhra Pradesh,Rural,1499,6.63147443999999,6.63147443999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,APJLG0294,Punganur_JLG,Chittoor,Andhra Pradesh,Rural,2574,10.879585337,10.879585337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,APJLG0295,Puthalapattu_JLG,Chittoor,Andhra Pradesh,Rural,1550,6.9203808819999795,6.9203808819999795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,APJLG0298,Kuppam_JLG,Chittoor,Andhra Pradesh,Rural,1341,5.74369040199998,5.74369040199998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,APJLG0348,Puttur_JLG,Chittoor,Andhra Pradesh,Rural,1233,5.59984358699998,5.59984358699998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,APKL0006,Chittoor_KL,Chittoor,Andhra Pradesh,Urban,1708,9.5873826,8.9856313,80,0,0,0.6017513,0,0.6017513,0,0,0,0,0,0,0.6017513,0.06276491980199059,0,0
59,APKL0008,Punganur_KL,Chittoor,Andhra Pradesh,Rural,1826,8.8703832,8.0115304,52,0,0,0.8588528,0,0.8588528,0,0,0,0,0,0,0.8588528,0.0968225138233036,0,0
60,APKL0011,Bangarupalyam_KL,Chittoor,Andhra Pradesh,Rural,1145,5.9425873,5.7157933,30,0,0,0.226794,0,0.226794,0,0,0,0,0,0,0.226794,0.03816418481559371,0,0
61,APKL0015,Venkatagirikota_KL,Chittoor,Andhra Pradesh,Rural,925,6.1561358,5.5557771,62,0,0,0.6003587,0,0.6003587,0,0,0,0,0,0,0.6003587,0.09752200398178351,0,0
62,APKL0017,Palamaner_KL,Chittoor,Andhra Pradesh,Rural,1050,4.3269381,3.8045458999999995,71,0,0,0.5223922,0,0.5223922,0,0,0,0,0,0,0.5223922,0.12073022260244491,0,0
63,APMP0126,Palamaner_LH,Chittoor,Andhra Pradesh,Rural,509,3.4573454399999997,3.1857574109999995,51,0,0,0.271588029,0.086608907,0.070952342,0.033639366999999996,0.031957216,0.019023077,0,0.029407120000000002,0,0.271588029,0.07855391765539056,0.08038741299999999,0.023251194997743703
64,APMP0127,Chittoor_LH,Chittoor,Andhra Pradesh,Urban,498,3.8885463700000003,3.4918707230000003,54,0,0,0.396675647,0.121708061,0.073546152,0.091872844,0.03723736,0.032545994,0.007343962,0.032421274,0,0.396675647,0.10201129400444825,0.10954858999999999,0.028172118724149348
65,APMP0163,Venkatagirikota_LH,Chittoor,Andhra Pradesh,Rural,355,5.047991506,5.0240376829999995,3,0,0,0.023953823000000003,0,0.017959351000000002,0.005994472,0,0,0,0,0,0.023953823000000003,0.004745218562972757,0,0
66,APKL0034,Mandapeta_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1151,5.0857592,4.6183884,48,0,0,0.4673708,0,0.4673708,0,0,0,0,0,0,0.4673708,0.09189794121593488,0,0
67,APKL0035,Mummadivaram_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1242,5.554583,5.5243272,15,0,0,0.0302558,0,0.0302558,0,0,0,0,0,0,0.0302558,0.005446997551391346,0,0
68,APKL0051,Amalapuram_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1060,5.203347,5.1494777,8,0,0,0.0538693,0,0.0538693,0,0,0,0,0,0,0.0538693,0.010352817138660942,0,0
69,APKL0114,Ravulapalem_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1011,4.8559201,4.4277929,92,0,0,0.4281272,0,0.4281272,0,0,0,0,0,0,0.4281272,0.08816603057369087,0,0
70,APMP0141,Amalapuram_LH,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,442,5.661061234,5.464502027,27,0,0,0.19655920699999999,0.095958983,0.010766069999999999,0.041476803,0.0044813760000000005,0.006982416,0.007854917999999999,0.017486954000000002,0.011551687,0.19655920699999999,0.03472126494931321,0.048357351,0.008542099970508817
71,APJLG0239,Rajanagaram_JLG,East Godavari,Andhra Pradesh,Rural,4925,11.72755106,11.686275684,24,0,0,0.041275375999999996,0.008955521000000001,0.022998611999999998,0.009321243,0,0,0,0,0,0.041275375999999996,0.0035195221737964444,0,0
72,APJLG0261,Kadiam_JLG,East Godavari,Andhra Pradesh,Rural,4295,7.012290465000071,6.895822226000071,65,0,0,0.11646823900000002,0.05488453000000001,0.00439918,0.014240798,0.031703989,0.008606187,0.002633555,0,0,0.11646823900000002,0.016609157818165028,0.042943731000000006,0.006124066196964015
73,APJLG0262,Nidadavolu_JLG,East Godavari,Andhra Pradesh,Rural,3932,6.60416296999996,6.22493304499996,200,0,0,0.379229925,0.15352043999999998,0.069987081,0.070567934,0.064796771,0.010473684,0.004567074,0.005316941,0,0.379229925,0.05742285990256269,0.08515447000000001,0.012894059457166988
74,APJLG0324,Nallajerla_JLG,East Godavari,Andhra Pradesh,Rural,2100,6.75025511299995,6.74085239299995,3,0,0,0.00940272,0.0067732949999999995,0.002629425,0,0,0,0,0,0,0.00940272,0.0013929429099489605,0,0
75,APJLG0325,Peddapuram_JLG,East Godavari,Andhra Pradesh,Rural,2152,6.571402666,6.568821635,1,0,0,0.002581031,0,0,0,0.002581031,0,0,0,0,0.002581031,0.0003927671352957996,0.002581031,0.0003927671352957996
76,APJLG0330,Dwarapudi_JLG,East Godavari,Andhra Pradesh,Rural,1945,5.88114676999999,5.86035884999999,7,0,0,0.020787919999999998,0.008208842999999999,0,0.008029286,0.004549791,0,0,0,0,0.020787919999999998,0.0035346711811444953,0.004549791,0.0007736231007205432
77,APKL0022,Gopalapuram_KL,East Godavari,Andhra Pradesh,Rural,1315,5.6174505,5.5535762,19,0,0,0.0638743,0,0.0638743,0,0,0,0,0,0,0.0638743,0.011370692095996216,0,0
78,APKL0023,Tallapudi_KL,East Godavari,Andhra Pradesh,Rural,2031,7.6369928,7.5441547,25,0,0,0.0928381,0,0.0928381,0,0,0,0,0,0,0.0928381,0.012156368669091845,0,0
79,APKL0030,Rajahmundry_KL,East Godavari,Andhra Pradesh,Urban,1032,6.1089407,6.0598617,14,0,0,0.049079,0,0.049079,0,0,0,0,0,0,0.049079,0.008033962418394403,0,0
80,APKL0090,Nallajerla_KL,East Godavari,Andhra Pradesh,Rural,1202,6.6267082,6.597011200000001,4,0,0,0.029697,0,0.029697,0,0,0,0,0,0,0.029697,0.0044814105440767705,0,0
81,APKL0093,Rajanagaram_KL,East Godavari,Andhra Pradesh,Rural,1252,5.6418285,5.4882937,33,0,0,0.1535348,0,0.1535348,0,0,0,0,0,0,0.1535348,0.027213659543178243,0,0
82,APKL0106,Chagallu_KL,East Godavari,Andhra Pradesh,Rural,1311,5.1415658,5.0558939,8,0,0,0.0856719,0,0.0856719,0,0,0,0,0,0,0.0856719,0.016662608888521856,0,0
83,APKL0156,Gokavaram_KL,East Godavari,Andhra Pradesh,Rural,695,2.7794781,2.7794781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,APKL0181,Tadithota(Rajahmundry-2)_KL,East Godavari,Andhra Pradesh,Urban,1043,7.7486844,7.6767179,11,0,0,0.0719665,0,0.0719665,0,0,0,0,0,0,0.0719665,0.009287576611069616,0,0
85,APKL0314,Devarapalli_KL,East Godavari,Andhra Pradesh,Rural,323,1.721049,1.721049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,APKL0316,Jaggampeta_KL,East Godavari,Andhra Pradesh,Rural,240,0.9033826,0.9033826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,APKL0340,Malkipuram_KL,East Godavari,Andhra Pradesh,Rural,227,1.1182567,1.1182567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,APMP0143,Gokavaram_LH,East Godavari,Andhra Pradesh,Rural,509,7.397856374,7.394405844,1,0,0,0.0034505300000000003,0,0.0034505300000000003,0,0,0,0,0,0,0.0034505300000000003,0.00046642295086006227,0,0
89,APMP0148,Nidadavolu_LH,East Godavari,Andhra Pradesh,Rural,363,5.938824874,5.928081199999999,2,0,0,0.010743674000000002,0,0.0038160550000000005,0.006927619,0,0,0,0,0,0.010743674000000002,0.001809057217200576,0,0
90,APMP0388,Rajahmundry_LH,East Godavari,Andhra Pradesh,Urban,497,5.759981976,5.670918946,21,0,0,0.08906303000000002,0.016588231,0.007920791,0.009895065,0.013689754,0.018797899,0,0.012462207000000001,0.009709083,0.08906303000000002,0.015462379981586252,0.054658943,0.00948942952039543
91,SRJLG0002,Gokavaram_JLG,East Godavari,Andhra Pradesh,Rural,4718,12.323931454,12.208266888,40,0,0,0.115664566,0.017072128,0.023242757,0.036832028,0,0,0,0.017015388,0.021502265,0.115664566,0.009385362652472279,0.038517653,0.0031254355108814125
92,APJLG0185,Kaikalur_JLG,Eluru,Andhra Pradesh,Rural,3532,9.46238773399997,9.00437114899997,162,0,0,0.45801658500000003,0.302930044,0.138181659,0.016904882,0,0,0,0,0,0.45801658500000003,0.048403912191662624,0,0
93,APJLG0187,Mudinepalli_JLG,Eluru,Andhra Pradesh,Rural,3721,9.71990408699998,9.54580468299998,66,0,0,0.174099404,0.05296667099999999,0.01765755,0.044528086,0.017853362,0.012250538,0.009469624000000001,0.019373573,0,0.174099404,0.017911638061619523,0.058947097000000004,0.006064575995028553
94,APJLG0196,Koyyalagudem_JLG,Eluru,Andhra Pradesh,Rural,2712,8.28996588099997,8.26723092899997,7,0,0,0.022734952,0.022734952,0,0,0,0,0,0,0,0.022734952,0.0027424662931492807,0,0
95,APJLG0197,Unguturu_JLG,Eluru,Andhra Pradesh,Rural,2481,7.04543912,6.995775168,20,0,0,0.049663952,0.032505887,0.012688407,0.0044696580000000005,0,0,0,0,0,0.049663952,0.00704909249148405,0,0
96,APJLG0285,Dwaraka Tirumala_JLG,Eluru,Andhra Pradesh,Rural,2000,7.17377974499999,7.14752812299999,10,0,0,0.026251622,0.026251622,0,0,0,0,0,0,0,0.026251622,0.0036593850010933162,0,0
97,APJLG0286,Chintalapudi_JLG,Eluru,Andhra Pradesh,Rural,2351,8.64218388899999,8.25817686999999,97,0,0,0.384007019,0.297234954,0.061918026,0.020838076,0.004015963,0,0,0,0,0.384007019,0.04443402546534271,0.004015963,0.00046469307429475423
98,APKL0007,Koyyalagudem_KL,Eluru,Andhra Pradesh,Rural,1834,10.7211391,10.5855084,20,0,0,0.1356307,0,0.1356307,0,0,0,0,0,0,0.1356307,0.012650773274642056,0,0
99,APKL0013,Bhimadole_KL,Eluru,Andhra Pradesh,Rural,1089,5.9930448,5.8633484,6,0,0,0.1296964,0,0.1296964,0,0,0,0,0,0,0.1296964,0.021641153091330134,0,0
100,APKL0024,Jangareddygudem_KL,Eluru,Andhra Pradesh,Rural,1232,6.6572212,6.5659443,16,0,0,0.0912769,0,0.0912769,0,0,0,0,0,0,0.0912769,0.013710960963712606,0,0
101,APKL0072,Narayanapuram_KL,Eluru,Andhra Pradesh,Rural,1416,6.9709031,6.9709031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,APMP0256,Jangareddygudem_LH,Eluru,Andhra Pradesh,Rural,279,6.35379838,6.3006492839999995,2,0,0,0.053149096,0.048518357,0.004630739,0,0,0,0,0,0,0.053149096,0.008364932725485696,0,0
103,APJLG0226,Ponnur_JLG,Guntur,Andhra Pradesh,Rural,4327,9.47200203799997,9.202648802999969,126,0,0,0.26935323499999997,0.17101632,0.035081209,0.029367735,0.019067735,0.005310905,0.006943776,0.0025655549999999997,0,0.26935323499999997,0.02843677967122507,0.033887970999999996,0.0035776988712679274
104,APJLG0229,Pedanandipadu_JLG,Guntur,Andhra Pradesh,Rural,3898,7.8046692057,7.2282956906999996,264,0,0,0.576373515,0.30362803,0.141593675,0.0587522,0.030698468,0.019611372,0.015452818,0.006636952000000001,0,0.576373515,0.0738498326846519,0.07239961,0.00927644825063492
105,APJLG0331,Perecherla_JLG,Guntur,Andhra Pradesh,Rural,1645,5.53928407299999,5.528976336999991,3,0,0,0.010307736000000001,0.007051707000000001,0,0,0.003256029,0,0,0,0,0.010307736000000001,0.001860842640340973,0.003256029,0.0005878068279384316
106,APKL0025,Kothapeta_KL,Guntur,Andhra Pradesh,Urban,1715,9.5415587,9.3455648,19,0,0,0.1959939,0,0.1959939,0,0,0,0,0,0,0.1959939,0.020541077842973394,0,0
107,APKL0038,Tenali_KL,Guntur,Andhra Pradesh,Rural,808,6.0176197,6.0176197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,APKL0054,Ponnur_KL,Guntur,Andhra Pradesh,Rural,1018,5.8843809,5.5799305,38,0,0,0.3044504,0,0.3044504,0,0,0,0,0,0,0.3044504,0.05173873091730007,0,0
109,APKL0055,Prathipadu_KL,Guntur,Andhra Pradesh,Rural,381,2.4673259,2.2600741,26,0,0,0.2072518,0,0.2072518,0,0,0,0,0,0,0.2072518,0.08399855081973566,0,0
110,APKL0064,Tadikonda_KL,Guntur,Andhra Pradesh,Rural,656,3.1775002,3.0727314,16,0,0,0.1047688,0,0.1047688,0,0,0,0,0,0,0.1047688,0.03297208289711516,0,0
111,APKL0067,Patnam Bazar_KL,Guntur,Andhra Pradesh,Urban,766,5.1906991,4.3178962,46,0,0,0.8728029,0,0.8728029,0,0,0,0,0,0,0.8728029,0.168147465916489,0,0
112,APKL0069,Thullur_KL,Guntur,Andhra Pradesh,Rural,545,3.6453332,3.6075922,4,0,0,0.037741,0,0.037741,0,0,0,0,0,0,0.037741,0.010353237394046722,0,0
113,APKL0111,Bapatla_KL,Guntur,Andhra Pradesh,Rural,7,0.0243586,0.0243586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,APMP0162,Tenali_LH,Guntur,Andhra Pradesh,Rural,501,4.3996881189999995,4.364144226,5,0,0,0.035543893,0.004929898,0.009333809,0.015584872,0.005695314,0,0,0,0,0.035543893,0.008078730136916781,0.005695314,0.0012944813009369586
