Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
Portfolio Cuts as on 30 Jun 2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch Name,District,State,Branch Classification Rural / Urban,Number of Active Loans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days
107,APKL0024,Jangareddygudem_KL,Eluru,Andhra Pradesh,Rural,1186,6.8558388,6.8558388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,APMP0256,Jangareddygudem_LH,Eluru,Andhra Pradesh,Rural,277,6.272014781,6.267652654,1,0,0,0.0043621269999999995,0.0043621269999999995,0,0,0,0,0,0,0,0.0043621269999999995,0.0006954905484620859,0,0
109,APJLG0185,Kaikalur_JLG,Eluru,Andhra Pradesh,Rural,3176,9.86670827699996,9.80658988499996,17,0,0,0.06011839200000001,0.06011839200000001,0,0,0,0,0,0,0,0.06011839200000001,0.006093054574253554,0,0
110,APKL0039,Kathipudi_KL,Kakinada,Andhra Pradesh,Rural,937,5.808009,5.808009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,APKL0105,Komarolu_KL,Prakasam,Andhra Pradesh,Rural,1158,6.11278,6.11278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,APKL0007,Koyyalagudem_KL,Eluru,Andhra Pradesh,Rural,1689,10.7046348,10.7046348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,APJLG0323,Kuchipudi_JLG,Krishna,Andhra Pradesh,Rural,1759,5.45967652599999,5.41956464199999,18,0,0,0.040111884,0.022852661,0.0047231669999999995,0.002547236,0,0,0.0025946479999999997,0.007394172,0,0.040111884,0.007346934165234842,0.009988819999999999,0.0018295626036508553
114,APKL0037,Karlapalem_KL,Bapatla,Andhra Pradesh,Rural,1931,10.6498652,10.6498652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,APKL0182,Kondapalli_KL,NTR,Andhra Pradesh,Rural,1886,8.9872608,8.986767799999999,2,0,0,0.000493,0,0.000493,0,0,0,0,0,0,0.000493,5.485542380165489e-05,0,0
116,APKL0119,Kota_KL,Tirupati,Andhra Pradesh,Rural,1563,8.3136314,8.2995083,2,0,0,0.0141231,0,0.0141231,0,0,0,0,0,0,0.0141231,0.001698788329730375,0,0
117,APJLG0273,Kotananduru_JLG,Kakinada,Andhra Pradesh,Rural,1619,6.78338093,6.78338093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,TSJLG0284,Kothagudem_JLG,Bhadradri Kothagudem,Telangana,Rural,3522,16.280534359,16.280534359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,APJLG0196,Koyyalagudem_JLG,Eluru,Andhra Pradesh,Rural,2217,8.10831957300001,8.10831957300001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,APMP0128,Madanapalle_LH,Annamayya,Andhra Pradesh,Rural,695,4.406480892,3.89500422,71,0,0,0.511476672,0.116018715,0.14750955300000002,0.109856844,0.040302558,0.04439853,0.049902994,0.003487478,0,0.511476672,0.11607372970312656,0.13809156,0.03133828635242837
121,TSJLG0199,Madhira_JLG,Khammam,Telangana,rural,3286,10.216134279,10.066925091,54,0,0,0.149209188,0.08605834,0.03815619,0.014268328,0.010726330000000001,0,0,0,0,0.149209188,0.014605249297350196,0.010726330000000001,0.0010499401933321045
122,APKL0034,Mandapet_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1188,5.7907772,5.7907772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,APJLG0237,Mylavaram_JLG,NTR,Andhra Pradesh,Rural,2976,9.955650551,9.902609597,18,0,0,0.053040954,0.031392566,0.010065125,0.009000752,0.002582511,0,0,0,0,0.053040954,0.005327723560432952,0.002582511,0.00025940153149917446
124,APKL0215,Naidupet_KL,Tirupati,Andhra Pradesh,Rural,1073,7.7775308,7.7775308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,APKL0032,Narasaraopet_KL,Palnadu,Andhra Pradesh,Rural,949,3.9155314,3.9155314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,APMP0096,Narsipatnam_LH,Anakapalle,Andhra Pradesh,Rural,364,4.401395486,4.382673357,4,0,0,0.018722129,0.008852528,0.004702901999999999,0,0,0,0.005166698999999999,0,0,0.018722129,0.00425368023835884,0.005166698999999999,0.0011738774705509385
127,APKL0122,Nellore_KL,Nellore,Andhra Pradesh,Urban,1249,8.9112906,8.9112906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,APKL0080,Obula Devara Cheruvu_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1721,5.9680124,5.9680124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,APKL0113,Ongole_KL,Prakasam,Andhra Pradesh,Rural,1114,7.2967445,7.2967445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,APKL0101,Palasa_KL,Srikakulam,Andhra Pradesh,Rural,1661,16.012564,16.012564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,APKL0120,Pamidi_KL,Anantapur,Andhra Pradesh,Rural,977,6.8988032,6.8988032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,APKL0247,Pathapatnam_KL,Srikakulam,Andhra Pradesh,Rural,367,3.5900537,3.5900537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,APKL0170,Pattikonda_KL,Kurnool,Andhra Pradesh,Rural,1238,10.3938341,10.3938341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,KAKL0210,Pavagada_KL,Tumkur,Karnataka,Rural,757,4.9998149,4.9998149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,APJLG0229,Pedanandipadu_JLG,Guntur,Andhra Pradesh,Rural,3571,8.51836219850001,8.307559467500012,86,0,0,0.210802731,0.133307172,0.035794416999999995,0.019611372,0.015452818,0,0.006636952000000001,0,0,0.210802731,0.02474686167220267,0.02208977,0.002593194499746649
136,APJLG0241,Pithapuram_JLG,Kakinada,Andhra Pradesh,Rural,3932,10.291258078999899,10.1526208659999,48,0,0,0.13863721299999998,0.020043341,0.050945294,0.067648578,0,0,0,0,0,0.13863721299999998,0.013471357139794195,0,0
137,APJLG0278,Podili_JLG,Prakasam,Andhra Pradesh,Rural,2081,7.80134012300002,7.794565434000019,2,0,0,0.006774689,0.0033260349999999998,0,0.003448654,0,0,0,0,0,0.006774689,0.0008684006713188633,0,0
138,APKL0073,Podili_KL,Prakasam,Andhra Pradesh,Rural,1610,7.6727196,7.6727196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,APMP0232,Podili_LH,Prakasam,Andhra Pradesh,Rural,403,7.2724141819999994,7.2724141819999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,APJLG0226,Ponnur_JLG,Guntur,Andhra Pradesh,Rural,4013,10.45012095,10.367922755,36,0,0,0.082198195,0.046596219,0.02078174,0.005310905,0.006943776,0.0025655549999999997,0,0,0,0.082198195,0.007865764941218215,0.009509331,0.0009099732955722392
141,APKL0054,Ponnur_KL,Guntur,Andhra Pradesh,Rural,995,6.0965955,6.0965955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,APMP0161,Ponnur_LH,Guntur,Andhra Pradesh,Rural,307,3.7928960259999998,3.767832703,2,0,0,0.025063323,0.015584872,0.009478450999999999,0,0,0,0,0,0,0.025063323,0.006607964686664997,0,0
143,APJLG0291,Madanapalle_JLG,Annamayya,Andhra Pradesh,Rural,2140,9.78263874299997,9.78263874299997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,APKL0010,Madanapalle_KL,Annamayya,Andhra Pradesh,Rural,1213,11.1540547,11.1540547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,KAMP0165,Madhugiri_LH,Tumkur,Karnataka,Rural,273,3.7304020810000003,3.7014188330000004,5,0,0,0.028983248,0.00609517,0.00844025,0.009227889999999999,0.0052199379999999995,0,0,0,0,0.028983248,0.007769470252984238,0.0052199379999999995,0.0013992963457174308
146,APJLG0280,Markapuram_JLG,Prakasam,Andhra Pradesh,Rural,2249,9.81049527699998,9.81049527699998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,APKL0154,Markapuram_KL,Prakasam,Andhra Pradesh,Urban,1120,5.9143677,5.9143677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,KAMP0178,Mulbagal_LH,Kolar,Karnataka,Rural,363,4.044961071,3.9189610040000002,18,0,0,0.126000067,0.043100983,0.023017058,0.017875982999999998,0.013540181,0.019586162,0,0.0088797,0,0.126000067,0.031149883716643557,0.04200604300000001,0.010384783008459268
149,APJLG0268,Mundlamuru_JLG,Prakasam,Andhra Pradesh,Rural,2652,9.13924685199999,9.13924685199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,APKL0021,Mydukur_KL,Kadapa,Andhra Pradesh,Rural,1573,9.7096607,9.6987828,2,0,0,0.0108779,0,0.0108779,0,0,0,0,0,0,0.0108779,0.001120317211496381,0,0
151,APKL0090,Nallajerla_KL,East Godavari,Andhra Pradesh,Rural,1055,7.4010638,7.4005018,2,0,0,0.000562,0,0.000562,0,0,0,0,0,0,0.000562,7.593502977234164e-05,0,0
152,APKL0091,Nandyal_KL,Nandyal,Andhra Pradesh,Urban,977,7.7831314,7.7831314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,APKL0072,Narayanapuram_KL,Eluru,Andhra Pradesh,Rural,1385,6.9678666,6.9678666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,APKL0094,Narsipatnam_KL,Anakapalle,Andhra Pradesh,Rural,1047,4.3657919,4.3657919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,APJLG0262,Nidadavolu_JLG,East Godavari,Andhra Pradesh,Rural,3754,7.664455874000029,7.443640273000029,95,0,0,0.22081560099999997,0.13429877099999998,0.066056978,0.010574683999999999,0.004567074,0.0024197349999999997,0.002898359,0,0,0.22081560099999997,0.02881034278624632,0.009885168,0.001289741654529351
156,APMP0142,Palakollu_LH,West Godavari,Andhra Pradesh,Rural,300,3.798678911,3.5676871500000003,18,0,0,0.230991761,0.08046657,0.008614484,0.008866225,0.005503553,0.11846907,0,0.009071859,0,0.230991761,0.06080844588657048,0.133044482,0.035023882017176364
157,APJLG0292,Palamaner_JLG,Chittoor,Andhra Pradesh,Rural,2103,9.401164957999981,9.401164957999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,APKL0017,Palamaner_KL,Chittoor,Andhra Pradesh,Rural,956,4.5421581,4.5421581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,KAMP0139,Pavagada_LH,Tumkur,Karnataka,Rural,262,2.885431945,2.8669248560000002,3,0,0,0.018507089,0,0.007755781,0.006047475,0,0,0.004703833,0,0,0.018507089,0.006413975222000948,0.004703833,0.0016302006388163141
160,APKL0047,Piler_KL,Annamayya,Andhra Pradesh,Rural,752,4.0256186,4.0256186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,APKL0005,Prathipadu(EG)_KL,Kakinada,Andhra Pradesh,Rural,744,4.7312491,4.7312491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,APJLG0263,Prathipadu-EG_JLG,Kakinada,Andhra Pradesh,Rural,2925,10.789545335,10.787639145,1,0,0,0.00190619,0.00190619,0,0,0,0,0,0,0,0.00190619,0.00017667009506105386,0,0
163,APJLG0239,Rajanagaram_JLG,East Godavari,Andhra Pradesh,Rural,5074,12.6285091329999,12.6099772829999,11,0,0,0.01853185,0.017899642,0,0,0,0,0,0.000632208,0,0.01853185,0.0014674614243714579,0.000632208,5.00619664080505e-05
164,APMP0164,Rayadurgam_LH,Anantapur,Andhra Pradesh,Rural,220,2.935475454,2.92735478,1,0,0,0.008120674000000001,0,0,0,0,0,0.008120674000000001,0,0,0.008120674000000001,0.0027663913826751424,0.008120674000000001,0.0027663913826751424
165,APMP0159,Repalle_LH,Bapatla,Andhra Pradesh,Rural,353,5.323916790999999,5.302910494,3,0,0,0.021006297,0.007176691000000001,0.013829606,0,0,0,0,0,0,0.021006297,0.003945647128728764,0,0
166,APKL0214,Sompeta,Srikakulam,Andhra Pradesh,Rural,811,5.5051678,5.5051678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,APKL0066,Tagarapuvalasa_KL,Visakhapatnam,Andhra Pradesh,Rural,1331,6.8490339,6.8490339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,APKL0220,Tanuku_KL,West Godavari,Andhra Pradesh,Rural,849,4.0773646,4.0773646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,APKL0191,Tekkali_KL,Srikakulam,Andhra Pradesh,Rural,580,4.1194408,4.1194408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,APJLG0267,Tetagunta_JLG,Kakinada,Andhra Pradesh,Rural,2676,10.772784928,10.772784928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,APKL0206,Uravakonda_KL,Anantapur,Andhra Pradesh,Rural,2019,12.7796994,12.7796994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,TNKL0062,Vellore_KL,Vellore,Tamil Nadu,Urban,660,3.7718023,3.7718023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,APMP0100,Nandyal_LH,Nandyal,Andhra Pradesh,Rural,151,2.698917179,2.698917179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,APMP0230,Ongole_LH,Prakasam,Andhra Pradesh,Urban,269,3.7184525369999997,3.7184525369999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,APJLG0266,P.Gannavaram_JLG,Ambedkar konaseem,Andhra Pradesh,Rural,1935,8.129474521999981,8.129474521999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,APMP0126,Palamaner_LH,Chittoor,Andhra Pradesh,Rural,526,3.693866123,3.443332668,42,0,0,0.25053345499999996,0.09936460899999999,0.069271222,0.037662324,0.014828179999999998,0.016868335,0.006456741,0.006082044,0,0.25053345499999996,0.06782418383818616,0.044235300000000005,0.011975339258931775
177,APKL0049,Parvathipuram_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,1401,7.6760156,7.6760156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,APKL0067,Patnam Bazar_KL,Guntur,Andhra Pradesh,Urban,827,6.4627594,6.4627594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,APMP0234,Patnam Bazar_LH,Guntur,Andhra Pradesh,Urban,181,2.07494311,2.068316039,1,0,0,0.006627071000000001,0.006627071000000001,0,0,0,0,0,0,0,0.006627071000000001,0.003193856722172976,0,0
180,APJLG0243,Pedana_JLG,Krishna,Andhra Pradesh,Rural,2779,10.551581370000001,10.544973235,2,0,0,0.006608135,0,0,0.0034079870000000003,0.003200148,0,0,0,0,0.006608135,0.0006262696337430605,0.003200148,0.0003032861035501828
181,APJLG0194,Penugonda_JLG,West Godavari,Andhra Pradesh,Rural,2453,8.746970388999989,8.736875105999989,3,0,0,0.010095283,0.007013925,0.003081358,0,0,0,0,0,0,0.010095283,0.0011541462416170543,0,0
182,APKL0055,Prathipadu_KL,Guntur,Andhra Pradesh,Rural,355,2.3138919,2.3138919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,APJLG0294,Punganur_JLG,Chittoor,Andhra Pradesh,Rural,2285,10.6476161339999,10.6476161339999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,APKL0093,Rajanagaram_KL,East Godavari,Andhra Pradesh,Rural,1171,5.3686758,5.3686758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,APKL0108,Ranasthalam_KL,Srikakulam,Andhra Pradesh,Rural,866,4.5913226,4.5913226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,APMP0140,Ravulapalem_LH,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,196,4.187793654,4.187793654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,APJLG0270,Repalle_JLG,Bapatla,Andhra Pradesh,Rural,2560,7.857451725999979,7.59246515499998,89,0,0,0.264986571,0.191709627,0.042123885,0.013876765,0.002826325,0.006626078999999999,0.00782389,0,0,0.264986571,0.033724237862406525,0.017276293999999998,0.002198714621794425
188,APKL0036,Repalle_KL,Bapatla,Andhra Pradesh,Rural,1388,5.8469547,5.8469547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,APJLG0245,Sattenapalli_JLG,Palnadu,Andhra Pradesh,Rural,3250,10.767513493000001,10.579201936,63,0,0,0.188311557,0.15545404499999999,0.032857512,0,0,0,0,0,0,0.188311557,0.017488861947785997,0,0
190,TSKL0075,Serilingampally_KL,Rangareddi,Telangana,Rural,802,9.067673801,9.0369133,1,0,0,0.030760501000000003,0,0,0,0,0.030760501000000003,0,0,0,0.030760501000000003,0.003392325493293294,0.030760501000000003,0.003392325493293294
191,APKL0116,Singarayakonda_KL,Prakasam,Andhra Pradesh,Rural,1043,4.4534731,4.4534731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,APKL0087,Srungavarapukota_KL,Vizianagaram,Andhra Pradesh,Rural,1120,5.3413855,5.3413855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,APMP0150,Tadepalligudem_LH,West Godavari,Andhra Pradesh,Rural,224,2.8389342440000003,2.7448907590000005,6,0,0,0.09404348500000001,0.047538066999999996,0.029508411,0,0,0.008499243,0.008497764,0,0,0.09404348500000001,0.03312633436253693,0.016997007,0.005987108379111862
194,TNMP0166,Vellore_LH,Vellore,Tamil Nadu,Urban,129,0.906300452,0.871607391,6,0,0,0.034693061000000004,0.003400283,0,0.011714158,0.003989126,0,0,0.015589494,0,0.034693061000000004,0.0382798672597374,0.01957862,0.021602791830010036
195,TSJLG0279,Vemsoor_JLG,Khammam,Telangana,Rural,1545,6.35692849100001,6.29531686500001,16,0,0,0.061611626,0.051035626,0.010576,0,0,0,0,0,0,0.061611626,0.009692043270146626,0,0
196,APKL0015,Venkatagirikota_KL,Chittoor,Andhra Pradesh,Rural,1006,6.6737989,6.6718375000000005,2,0,0,0.0019614,0,0.0019614,0,0,0,0,0,0,0.0019614,0.00029389558022193323,0,0
197,APKL0144,Vinukonda-2_KL,Palnadu,Andhra Pradesh,Rural,1593,9.9072727,9.9072727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,APJLG0236,Vissannapeta_JLG,NTR,Andhra Pradesh,Rural,2614,8.942008213999971,8.674194317999971,77,0,0,0.267813896,0.171504852,0.038664079999999997,0.028932927,0.028712037,0,0,0,0,0.267813896,0.02995008387273674,0.028712037,0.003210915972437519
199,TSJLG0222,Wyra_JLG,Khammam,Telangana,Rural,3949,12.4905344669999,12.3718817919999,36,0,0,0.118652675,0.094756972,0.023895703,0,0,0,0,0,0,0.118652675,0.009499407356304999,0,0
200,APKL0189,Yemmiganur_KL,Kurnool,Andhra Pradesh,Rural,1098,8.6617753,8.6617753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,APJLG0298,Kuppam_JLG,Chittoor,Andhra Pradesh,Rural,1156,5.53435332,5.53435332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,APKL0112,Macherla_KL,Palnadu,Andhra Pradesh,Rural,752,3.3483177,3.3483177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,APKL0133,Madhurawada_KL,Visakhapatnam,Andhra Pradesh,rural,569,2.5892435,2.5892435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,APJLG0332,Martur_JLG,Bapatla,Andhra Pradesh,Rural,1711,6.64059355000001,6.64059355000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,APKL0092,Medarametla_KL,Bapatla,Andhra Pradesh,Rural,938,4.0220601,4.0220601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,APJLG0187,Mudinepalli_JLG,Eluru,Andhra Pradesh,Rural,3131,9.62594068500001,9.49441602000001,48,0,0,0.13152466499999999,0.069318161,0.017853362,0.015206945000000001,0.009469624000000001,0.003356472,0.016320101,0,0,0.13152466499999999,0.013663564871634138,0.029146197000000002,0.0030278803863209107
207,APKL0035,Mummadivaram_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1261,6.7584334,6.7584334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,APKL0188,Narasannapeta_KL,Srikakulam,Andhra Pradesh,Urban,402,2.5951771,2.5815597,2,0,0,0.0136174,0,0.0136174,0,0,0,0,0,0,0.0136174,0.0052471948831546026,0,0
209,TSJLG0302,Nereducherla_JLG,Suryapet,Telangana,Rural,1077,3.96893300499999,3.94105191399999,10,0,0,0.027881091,0.010062153999999999,0.006258162,0.0025875159999999998,0,0.0058927400000000005,0.003080519,0,0,0.027881091,0.00702483286184874,0.008973259,0.0022608743933686085
210,APMP0148,Nidadavolu_LH,East Godavari,Andhra Pradesh,Rural,363,5.722628489,5.71570087,1,0,0,0.006927619,0.006927619,0,0,0,0,0,0,0,0.006927619,0.0012105659162247252,0,0
211,APKL0217,Palakollu_KL,West Godavari,Andhra Pradesh,Rural,1253,7.3428236,7.3428236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,APKL0052,Palakonda_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,1184,10.8282872,10.8282872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,APKL0077,Pamuru_KL,Prakasam,Andhra Pradesh,Rural,873,6.3888669,6.3888669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,APJLG0325,Peddapuram_JLG,East Godavari,Andhra Pradesh,Rural,1792,6.3794483359999905,6.37686730499999,1,0,0,0.002581031,0,0.002581031,0,0,0,0,0,0,0.002581031,0.0004045852970444064,0,0
215,APKL0008,Punganur_KL,Chittoor,Andhra Pradesh,Rural,1772,9.2074017,9.2074017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,APKL0030,Rajahmundry_KL,East Godavari,Andhra Pradesh,Urban,953,5.9340796,5.9340796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,APKL0014,Rajam_KL,Vizianagaram,Andhra Pradesh,Rural,718,3.6515419,3.6515419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,APKL0114,Ravulapalem_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1013,5.1487992,5.1311228,4,0,0,0.0176764,0,0.0176764,0,0,0,0,0,0,0.0176764,0.0034331111611421937,0,0
219,APKL0058,Salur_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,1282,6.3506754,6.3506754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,APMP0145,Samarlakota_LH,Kakinada,Andhra Pradesh,Rural,342,5.103202092,4.776495451,24,0,0,0.32670664099999996,0.015248429999999999,0.223875369,0.03520202,0.011394122,0,0,0.0409867,0,0.32670664099999996,0.06401993005767093,0.052380822,0.010264304853243896
221,APKL0132,Sujatha Nagar_KL,Visakhapatnam,Andhra Pradesh,Rural,574,3.8684257,3.8684257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,APKL0085,T Sundupalle_KL,Annamayya,Andhra Pradesh,Rural,1761,11.1490703609,11.1490703609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,APKL0029,Tadepalligudem_KL,West Godavari,Andhra Pradesh,Rural,1924,9.4076575,9.4076575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,APKL0064,Tadikonda_KL,Guntur,Andhra Pradesh,Rural,669,3.1403443,3.1403443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,APKL0181,Tadithota(Rajahmundry-2)_KL,East Godavari,Andhra Pradesh,Urban,1000,7.7339201,7.7339201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,APKL0023,Tallapudi_KL,East Godavari,Andhra Pradesh,Rural,1965,7.8206054,7.8206054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,ORJLG0318,Tangi_JLG,Khordha ,Orissa,Rural,1582,7.582790493999981,7.582790493999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,APKL0123,Tanguturu_KL,Prakasam,Andhra Pradesh,Rural,723,3.3106971,3.3106971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,APKL0069,Thullur_KL,Guntur,Andhra Pradesh,Rural,574,3.6664944,3.6664944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,APJLG0242,Undi_JLG,West Godavari,Andhra Pradesh,Rural,2734,10.380615155,10.347253558999999,10,0,0,0.033361596,0.026460248999999998,0.003818114,0,0.0030832330000000003,0,0,0,0,0.033361596,0.003213836126458346,0.0030832330000000003,0.0002970183321471954
231,APKL0012,Proddatur_KL,Kadapa,Andhra Pradesh,Rural,1945,11.2217748,11.217443000000001,2,0,0,0.0043318,0,0.0043318,0,0,0,0,0,0,0.0043318,0.00038601737044304256,0,0
232,ORJLG0297,Purusottampur_JLG,Ganjam,Orissa,Rural,1847,8.402246229999989,8.36614524099999,8,0,0,0.036100989,0.036100989,0,0,0,0,0,0,0,0.036100989,0.004296587842320356,0,0
233,APJLG0295,Puthalapattu_JLG,Chittoor,Andhra Pradesh,Rural,1349,6.6278255079999795,6.6278255079999795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,APKL0009,Rayachoti_KL,Annamayya,Andhra Pradesh,Rural,1258,7.2995179,7.2995179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,APKL0173,Rayadurgam_KL,Anantapur,Andhra Pradesh,Rural,1125,6.1736006,6.1736006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,APKL0103,Srikakulam_KL,Srikakulam,Andhra Pradesh,Urban,1198,7.1672958,7.1672958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,APKL0233,Sullurpeta_KL,Tirupati,Andhra Pradesh,Rural,1227,9.4933034,9.4933034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,APKL0102,Tadipatri_KL,Anantapur,Andhra Pradesh,Rural,1013,7.8736086,7.8736086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,APKL0038,Tenali_KL,Guntur,Andhra Pradesh,Rural,739,6.2221413,6.2221413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
