Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
Portfolio Cuts as on 31 Jul 2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch Name,District,State,Branch Classification Rural / Urban,Number of Active Loans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days
72,APKL0060,Dhone_KL,Nandyal,Andhra Pradesh,Rural,967,7.5814984,7.5814984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,ORJLG0296,Digapahandi_JLG,Ganjam,Orissa,Rural,1533,6.56221970100001,6.53344886900001,7,0,0,0.028770832,0.016146264,0.012624568,0,0,0,0,0,0,0.028770832,0.0043843140447759835,0,0
74,APJLG0285,Dwaraka Tirumala_JLG,Eluru,Andhra Pradesh,Rural,1883,7.227196584999991,7.227196584999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,APKL0156,Gokavaram_KL,East Godavari,Andhra Pradesh,Rural,676,2.9300514,2.9300514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,APKL0172,Gooty_KL,Anantapur,Andhra Pradesh,Rural,1305,11.3197375,11.3197375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,APKL0104,Gudivada_KL,Krishna,Andhra Pradesh,Rural,876,5.3042808,5.3042808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,APKL0001,Gunadala_KL,Krishna,Andhra Pradesh,Urban,1189,6.9002262,6.9002262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,APKL0179,Guntakal_KL,Anantapur,Andhra Pradesh,Rural,2992,22.1349513,22.1349513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,APKL0238,Hindupur_2,Sri Sathya Sai,Andhra Pradesh,Urban,1732,10.5686385,10.5686385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,APMP0129,Hindupur_LH,Sri Sathya Sai,Andhra Pradesh,Rural,553,3.5702322049999995,3.3694328569999996,27,0,0,0.20079934800000002,0.07700201400000001,0.027058553000000003,0.013611366,0.014094935999999999,0.033697163,0.016743479000000002,0.018591837,0,0.20079934800000002,0.056242657751724594,0.08312741500000001,0.023283475759246875
82,ORJLG0336,Jagannath Prasad_JLG,Ganjam,Orissa,Rural,875,3.9866713700000003,3.976782392,2,0,0,0.009888978,0.009888978,0,0,0,0,0,0,0,0.009888978,0.002480509949833161,0,0
83,APJLG0203,Jaggaiahpet_JLG,NTR,Andhra Pradesh,Rural,3588,12.5404596020001,12.3086580480001,68,0,0,0.231801554,0.129968352,0.090580903,0.011252299,0,0,0,0,0,0.231801554,0.01848429494266937,0,0
85,APKL0025,Kothapeta_KL,Guntur,Andhra Pradesh,Urban,1708,9.6004912,9.6004912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,APKL0134,Akkayyapalem_KL,Visakhapatnam,Andhra Pradesh,Urban,431,2.3667189,2.3667189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,APKL0063,Amaravathi_KL,Palnadu,Andhra Pradesh,Urban,884,3.4821289,3.4821289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,APMP0157,Anakapalle_LH,Anakapalle,Andhra Pradesh,Urban,159,2.9450415100000003,2.935040002,2,0,0,0.010001508,0.003250663,0,0,0.006750845,0,0,0,0,0.010001508,0.003396049925286112,0.006750845,0.0022922749907182123
89,APKL0174,Anakapalli_KL,Anakapalle,Andhra Pradesh,Urban,721,5.3477304,5.3477304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,APMP0130,Anantapur_LH,Anantapur,Andhra Pradesh,Urban,361,2.0662367699999997,1.9519188469999997,24,0,0,0.114317923,0.026324596999999998,0.024705292,0.010174780999999999,0.007013011,0.005070161,0.019180213,0.021849867999999998,0,0.114317923,0.05532663277500381,0.053113253,0.02570530820628074
91,KAMP0176,Bangarpet_LH,Kolar,Karnataka,Rural,276,3.9168914439999996,3.8742839319999995,6,0,0,0.042607512,0.010738505,0,0,0.010920053,0.013586145999999999,0,0.007362808,0,0.042607512,0.010877889420516706,0.031869007,0.008136300802724008
92,APKL0011,Bangaruplayam_KL,Chittoor,Andhra Pradesh,Rural,1132,6.1554469,6.1554469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,APJLG0327,Bantumilli_JLG,Krishna,Andhra Pradesh,Rural,977,3.203748374,3.10382211,31,0,0,0.099926264,0.00566584,0.017716779000000002,0.008648031,0.018634564000000003,0.006049598000000001,0.016284148999999998,0.026927303000000003,0,0.099926264,0.031190422072766694,0.067895614,0.021192555117938237
94,APKL0053,Bobbili_KL,Vizianagaram,Andhra Pradesh,Rural,1194,9.0556025,9.0556025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,ORJLG0290,Chatrapur_JLG,Ganjam,Orissa,Rural,1943,8.41882215600001,8.38470425100001,8,0,0,0.034117905,0.034117905,0,0,0,0,0,0,0,0.034117905,0.004052574620035714,0,0
96,APKL0078,Chennekothapalli_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1658,7.7848281,7.7848281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,APJLG0228,Cherukupalli_JLG,Bapatla,Andhra Pradesh,rural,2610,5.9030004590000305,5.69313092400003,95,0,0,0.20986953500000002,0.08887419399999999,0.05472845,0.011264442999999999,0.016508603,0.008561277,0.01545309,0.014479478,0,0.20986953500000002,0.03555302705084864,0.05500244800000001,0.009317710269891701
98,APKL0026,Chilakaluripet_KL,Palnadu,Andhra Pradesh,Rural,2800,12.527259,12.527259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,APJLG0286,Chintalapudi_JLG,Eluru,Andhra Pradesh,Rural,2207,8.72588616200003,8.57182091900003,37,0,0,0.15406524300000002,0.11629661200000001,0.033752668,0.004015963,0,0,0,0,0,0.15406524300000002,0.017656114248995342,0,0
100,APJLG0272,Chodavaram_JLG,Anakapalle,Andhra Pradesh,Rural,1776,7.35620591199998,7.35620591199998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,APMP0248,Cumbum_LH,Prakasam,Andhra Pradesh,Rural,256,3.756899972,3.756899972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,APKL0046,Darsi_KL,Prakasam,Andhra Pradesh,Rural,1270,6.8880033,6.8880033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,APKL0175,Gajuwaka_KL,Visakhapatnam,Andhra Pradesh,Urban,918,5.3695886,5.3695886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,APKL0213,Gopalapatnam_KL,Visakhapatnam,Andhra Pradesh,Rural,972,7.5280522,7.5280522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,APKL0068,Hindupur_KL,Sri Sathya Sai,Andhra Pradesh,Rural,2027,10.45021,10.45021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,ORJLG0334,Hinjilicut_JLG,Ganjam,Orissa,Rural,1168,5.3978903219999905,5.33045820299999,14,0,0,0.067432119,0.067432119,0,0,0,0,0,0,0,0.067432119,0.012492309953977631,0,0
107,APKL0024,Jangareddygudem_KL,Eluru,Andhra Pradesh,Rural,1254,7.1616256,7.1616256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,APMP0256,Jangareddygudem_LH,Eluru,Andhra Pradesh,Rural,278,6.3948339270000005,6.390203188,1,0,0,0.004630739,0.004630739,0,0,0,0,0,0,0,0.004630739,0.0007241374917413082,0,0
109,APJLG0185,Kaikalur_JLG,Eluru,Andhra Pradesh,Rural,3456,9.92115368499998,9.717422920999981,66,0,0,0.203730764,0.173668874,0.03006189,0,0,0,0,0,0,0.203730764,0.020534987206984327,0,0
110,APKL0039,Kathipudi_KL,Kakinada,Andhra Pradesh,Rural,934,6.1314004,6.1314004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,APKL0105,Komarolu_KL,Prakasam,Andhra Pradesh,Rural,1248,6.7944121,6.7944121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,APKL0007,Koyyalagudem_KL,Eluru,Andhra Pradesh,Rural,1814,11.0684608,11.0684608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,APJLG0323,Kuchipudi_JLG,Krishna,Andhra Pradesh,Rural,2026,5.816000124,5.757643561,23,0,0,0.058356563,0.023757767000000003,0.019655870000000002,0.00240687,0.002547236,0,0,0.009988819999999999,0,0.058356563,0.010033796725551788,0.012536055999999999,0.0021554428701384253
114,APKL0037,Karlapalem_KL,Bapatla,Andhra Pradesh,Rural,2026,11.205766,11.205766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,APKL0182,Kondapalli_KL,NTR,Andhra Pradesh,Rural,2061,9.5614483,9.5614483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,APKL0119,Kota_KL,Tirupati,Andhra Pradesh,Rural,1620,8.6043279,8.6043279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,APJLG0273,Kotananduru_JLG,Kakinada,Andhra Pradesh,Rural,1880,7.206096598,7.203175134,1,0,0,0.002921464,0.002921464,0,0,0,0,0,0,0,0.002921464,0.0004054156033393767,0,0
118,TSJLG0284,Kothagudem_JLG,Bhadradri Kothagudem,Telangana,Rural,3609,15.989784049,15.989784049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,APJLG0196,Koyyalagudem_JLG,Eluru,Andhra Pradesh,Rural,2540,8.40025297600001,8.40025297600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,APMP0128,Madanapalle_LH,Annamayya,Andhra Pradesh,Rural,673,4.06016159,3.542809368,70,0,0,0.517352222,0.11478372099999999,0.109674723,0.10848442700000001,0.043854802000000005,0.052304094,0.036793884000000006,0.051456571,0,0.517352222,0.1274215842232033,0.18440935100000003,0.04541921470667379
121,TSJLG0199,Madhira_JLG,Khammam,Telangana,rural,3683,10.625179542,10.469166086,57,0,0,0.15601345600000002,0.059328002000000005,0.049761172,0.027494928999999998,0.016509442000000003,0.002919911,0,0,0,0.15601345600000002,0.014683371267591144,0.019429353000000003,0.0018286140881853537
122,APKL0034,Mandapet_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1178,5.2971599,5.2971599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,APJLG0237,Mylavaram_JLG,NTR,Andhra Pradesh,Rural,3384,10.396691134000001,10.292113125,34,0,0,0.104578009,0.057776168,0.025153453,0.010065125,0.009000752,0.002582511,0,0,0,0.104578009,0.010058778091233424,0.011583263,0.0011141297602002994
124,APKL0215,Naidupet_KL,Tirupati,Andhra Pradesh,Rural,1172,8.1681449,8.1681449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,APKL0032,Narasaraopet_KL,Palnadu,Andhra Pradesh,Rural,971,3.7673292,3.7673292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,APMP0096,Narsipatnam_LH,Anakapalle,Andhra Pradesh,Rural,352,4.307295085,4.2893861079999995,4,0,0,0.017908977,0.008039375999999999,0,0.004702901999999999,0,0,0,0.005166698999999999,0,0.017908977,0.004157824492305477,0.005166698999999999,0.0011995228787534996
127,APKL0122,Nellore_KL,Nellore,Andhra Pradesh,Urban,1389,9.7327511,9.7327511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,APKL0080,Obula Devara Cheruvu_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1837,6.2829068,6.2829068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,APKL0113,Ongole_KL,Prakasam,Andhra Pradesh,Rural,1167,7.6000961,7.6000961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,APKL0101,Palasa_KL,Srikakulam,Andhra Pradesh,Rural,1769,16.7563823,16.7563823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,APKL0120,Pamidi_KL,Anantapur,Andhra Pradesh,Rural,1021,6.9841434,6.9841434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,APKL0247,Pathapatnam_KL,Srikakulam,Andhra Pradesh,Rural,452,4.2913624,4.2913624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,APKL0170,Pattikonda_KL,Kurnool,Andhra Pradesh,Rural,1317,10.9091261,10.9091261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,KAKL0210,Pavagada_KL,Tumkur,Karnataka,Rural,888,5.4956255,5.4956255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,APJLG0229,Pedanandipadu_JLG,Guntur,Andhra Pradesh,Rural,3759,8.23090481290003,7.866345445900031,154,0,0,0.3645593669999999,0.215532892,0.071530916,0.035794416999999995,0.019611372,0.015452818,0,0.006636952000000001,0,0.3645593669999999,0.044291529945606686,0.041701142,0.005066410430921658
136,APJLG0241,Pithapuram_JLG,Kakinada,Andhra Pradesh,Rural,4233,10.261644773,10.123476287,48,0,0,0.138168486,0.007388214,0.0121864,0.050945294,0.067648578,0,0,0,0,0.138168486,0.0134645555421625,0.067648578,0.006592371836724853
137,APJLG0278,Podili_JLG,Prakasam,Andhra Pradesh,Rural,2160,7.608567572,7.602083544,2,0,0,0.006484028,0.0031671119999999997,0,0.0033169160000000005,0,0,0,0,0,0.006484028,0.0008522008825763242,0,0
138,APKL0073,Podili_KL,Prakasam,Andhra Pradesh,Rural,1711,8.1116006,8.1116006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,APMP0232,Podili_LH,Prakasam,Andhra Pradesh,Rural,410,7.712778091,7.712778091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,APJLG0226,Ponnur_JLG,Guntur,Andhra Pradesh,Rural,4210,10.075024429,9.963229784000001,51,0,0,0.111794645,0.044564704999999996,0.033341969,0.019067735,0.005310905,0.006943776,0.0025655549999999997,0,0,0.111794645,0.011096215774743904,0.014820236,0.0014709875995279336
141,APKL0054,Ponnur_KL,Guntur,Andhra Pradesh,Rural,1053,6.2545013,6.2545013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,APJLG0291,Madanapalle_JLG,Annamayya,Andhra Pradesh,Rural,2190,9.56428151199999,9.56428151199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,APKL0010,Madanapalle_KL,Annamayya,Andhra Pradesh,Rural,1277,12.1727173,12.1727173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,KAMP0165,Madhugiri_LH,Tumkur,Karnataka,Rural,274,3.8920036799999997,3.863020432,5,0,0,0.028983248,0,0.00609517,0.00844025,0.009227889999999999,0.0052199379999999995,0,0,0,0.028983248,0.007446870656607396,0.014447828,0.0037121825126331842
146,APJLG0280,Markapuram_JLG,Prakasam,Andhra Pradesh,Rural,2324,9.679224920000019,9.679224920000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,APKL0154,Markapuram_KL,Prakasam,Andhra Pradesh,Urban,1167,5.9134587,5.9134587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,KAMP0178,Mulbagal_LH,Kolar,Karnataka,Rural,361,4.0124097899999995,3.8891684499999997,18,0,0,0.12324134,0.018653305,0.027129076000000002,0.021034186,0.01441873,0.013540181,0.019586162,0.0088797,0,0.12324134,0.03071504319103957,0.056424773,0.014062564880742154
149,APJLG0268,Mundlamuru_JLG,Prakasam,Andhra Pradesh,Rural,2767,8.945804935000039,8.945804935000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,APKL0021,Mydukur_KL,Kadapa,Andhra Pradesh,Rural,1676,10.4782888,10.4782888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,APKL0090,Nallajerla_KL,East Godavari,Andhra Pradesh,Rural,1196,7.0264303,7.0264303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,APKL0091,Nandyal_KL,Nandyal,Andhra Pradesh,Urban,1049,8.3841233,8.3841233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,APKL0072,Narayanapuram_KL,Eluru,Andhra Pradesh,Rural,1428,7.2974362,7.2974362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,APKL0094,Narsipatnam_KL,Anakapalle,Andhra Pradesh,Rural,1119,4.7951748,4.7951748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,APJLG0262,Nidadavolu_JLG,East Godavari,Andhra Pradesh,Rural,3799,7.0657902274999795,6.78416767749998,126,0,0,0.2816225499999999,0.124156939,0.071050934,0.066056978,0.010473684,0.004567074,0.0024197349999999997,0.0028972060000000003,0,0.2816225499999999,0.039857190906110965,0.020357699,0.002881163796905271
156,APMP0142,Palakollu_LH,West Godavari,Andhra Pradesh,Rural,298,3.559497622,3.3611143599999997,17,0,0,0.19838326199999998,0.010091647,0.043627183,0.002753725,0.008866225,0.040023264,0.083949359,0.009071859,0,0.19838326199999998,0.055733500360798945,0.141910707,0.039868184241197396
157,APJLG0292,Palamaner_JLG,Chittoor,Andhra Pradesh,Rural,2203,9.43454054300002,9.43454054300002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,APKL0017,Palamaner_KL,Chittoor,Andhra Pradesh,Rural,1063,4.7272663,4.7272663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,KAMP0139,Pavagada_LH,Tumkur,Karnataka,Rural,263,3.1931134969999997,3.175521752,3,0,0,0.017591745,0,0,0.012887912,0,0,0,0.004703833,0,0.017591745,0.005509276452756167,0.004703833,0.0014731180098732333
160,APKL0047,Piler_KL,Annamayya,Andhra Pradesh,Rural,795,4.0929538,4.0929538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,APKL0005,Prathipadu(EG)_KL,Kakinada,Andhra Pradesh,Rural,780,5.1239606,5.1239606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,APJLG0263,Prathipadu-EG_JLG,Kakinada,Andhra Pradesh,Rural,3229,10.9986217010001,10.9905024510001,3,0,0,0.00811925,0.00811925,0,0,0,0,0,0,0,0.00811925,0.0007382061335250506,0,0
163,APJLG0239,Rajanagaram_JLG,East Godavari,Andhra Pradesh,Rural,5059,12.251092983,12.219898963999999,18,0,0,0.031194018999999996,0.021240567999999998,0.009321243,0,0,0,0,0.000632208,0,0.031194018999999996,0.002546223348666588,0.000632208,5.1604212038654155e-05
164,APMP0164,Rayadurgam_LH,Anantapur,Andhra Pradesh,Rural,220,2.848346378,2.840225704,1,0,0,0.008120674000000001,0,0,0,0,0,0,0.008120674000000001,0,0.008120674000000001,0.0028510135083016233,0.008120674000000001,0.0028510135083016233
165,APMP0159,Repalle_LH,Bapatla,Andhra Pradesh,Rural,358,5.568395743,5.561643101,2,0,0,0.0067526420000000005,0.002896876,0.0038557660000000005,0,0,0,0,0,0,0.0067526420000000005,0.0012126727897327897,0,0
166,APKL0214,Sompeta,Srikakulam,Andhra Pradesh,Rural,878,5.6937685,5.6937685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,APKL0066,Tagarapuvalasa_KL,Visakhapatnam,Andhra Pradesh,Rural,1378,7.1573992,7.1573992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,APKL0220,Tanuku_KL,West Godavari,Andhra Pradesh,Rural,844,4.0282592,4.0282592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,APKL0191,Tekkali_KL,Srikakulam,Andhra Pradesh,Rural,638,4.6283756,4.6283756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,APJLG0267,Tetagunta_JLG,Kakinada,Andhra Pradesh,Rural,2946,10.968363476,10.968363476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,APKL0206,Uravakonda_KL,Anantapur,Andhra Pradesh,Rural,2188,13.463997,13.463997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,TNKL0062,Vellore_KL,Vellore,Tamil Nadu,Urban,646,3.8056695,3.8056695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,APMP0100,Nandyal_LH,Nandyal,Andhra Pradesh,Rural,148,2.789158593,2.789158593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,APMP0230,Ongole_LH,Prakasam,Andhra Pradesh,Urban,268,4.297772219,4.297772219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,APJLG0266,P.Gannavaram_JLG,Ambedkar konaseem,Andhra Pradesh,Rural,2047,8.054344700999991,8.054344700999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,APMP0126,Palamaner_LH,Chittoor,Andhra Pradesh,Rural,515,3.6449289659999997,3.3567442749999996,51,0,0,0.288184691,0.130004394,0.049291106,0.045783419,0.028810429999999998,0.003145831,0.018610726,0.012538785,0,0.288184691,0.07906455617878837,0.063105772,0.017313306401483382
177,APKL0049,Parvathipuram_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,1483,8.1472022,8.1472022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,APKL0067,Patnam Bazar_KL,Guntur,Andhra Pradesh,Urban,799,5.5027482,5.5027482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,APMP0234,Patnam Bazar_LH,Guntur,Andhra Pradesh,Urban,226,2.7091759850000003,2.6996975340000002,1,0,0,0.009478450999999999,0,0,0.009478450999999999,0,0,0,0,0,0.009478450999999999,0.0034986472095130425,0,0
180,APJLG0243,Pedana_JLG,Krishna,Andhra Pradesh,Rural,3111,10.8339039000001,10.8272957650001,2,0,0,0.006608135,0,0,0,0.0034079870000000003,0.003200148,0,0,0,0.006608135,0.0006099495676715333,0.006608135,0.0006099495676715333
181,APJLG0194,Penugonda_JLG,West Godavari,Andhra Pradesh,Rural,2618,8.71071556100005,8.66989721600005,13,0,0,0.040818345,0.034539887,0.0031971,0.003081358,0,0,0,0,0,0.040818345,0.004685992179879396,0,0
182,APKL0055,Prathipadu_KL,Guntur,Andhra Pradesh,Rural,382,2.4704591,2.4704591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,APJLG0294,Punganur_JLG,Chittoor,Andhra Pradesh,Rural,2400,10.664952822,10.664952822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,APKL0093,Rajanagaram_KL,East Godavari,Andhra Pradesh,Rural,1207,5.5167156,5.5167156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,APKL0108,Ranasthalam_KL,Srikakulam,Andhra Pradesh,Rural,955,5.0774896,5.0774896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,APJLG0270,Repalle_JLG,Bapatla,Andhra Pradesh,Rural,2738,7.767753516699999,7.291782764699999,161,0,0,0.475970752,0.29267810899999996,0.110015699,0.042123885,0.013876765,0.002826325,0.006626078999999999,0.00782389,0,0.475970752,0.06127521309432695,0.031153059,0.004010562247247369
188,APKL0036,Repalle_KL,Bapatla,Andhra Pradesh,Rural,1431,6.4160393,6.4160393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,APJLG0245,Sattenapalli_JLG,Palnadu,Andhra Pradesh,Rural,3565,10.876205349,10.520990756,116,0,0,0.355214593,0.222983222,0.103389826,0.028841545,0,0,0,0,0,0.355214593,0.03265979094746127,0,0
190,TSKL0075,Serilingampally_KL,Rangareddi,Telangana,Rural,845,9.650788501000001,9.620028000000001,1,0,0,0.030760501000000003,0,0,0,0,0.030760501000000003,0,0,0,0.030760501000000003,0.0031873562452241744,0.030760501000000003,0.0031873562452241744
191,APKL0116,Singarayakonda_KL,Prakasam,Andhra Pradesh,Rural,1133,4.8799418,4.8799418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,APKL0087,Srungavarapukota_KL,Vizianagaram,Andhra Pradesh,Rural,1326,6.1793174,6.1793174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,APMP0150,Tadepalligudem_LH,West Godavari,Andhra Pradesh,Rural,223,2.7918653300000003,2.697093031,6,0,0,0.094772299,0.041658564,0.036116728,0,0,0,0.008499243,0.008497764,0,0.094772299,0.0339458705194781,0.016997007,0.006088046875814028
194,TNMP0166,Vellore_LH,Vellore,Tamil Nadu,Urban,125,0.778462324,0.7299448900000001,8,0,0,0.048517434000000005,0.013824373000000001,0.003400283,0,0.011714158,0.003989126,0,0.015589494,0,0.048517434000000005,0.06232470410475511,0.031292778,0.040198192045065494
195,TSJLG0279,Vemsoor_JLG,Khammam,Telangana,Rural,1616,6.24806560400001,6.12895548600001,33,0,0,0.11911011800000001,0.10545393400000001,0.013656184,0,0,0,0,0,0,0.11911011800000001,0.01906351910321584,0,0
196,APKL0015,Venkatagirikota_KL,Chittoor,Andhra Pradesh,Rural,984,6.518201,6.518201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,APKL0144,Vinukonda-2_KL,Palnadu,Andhra Pradesh,Rural,1744,10.578379,10.578379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,APJLG0236,Vissannapeta_JLG,NTR,Andhra Pradesh,Rural,3007,9.36384208600001,9.09696124600001,77,0,0,0.26688084,0.012628160000000001,0.160835181,0.035772535,0.028932927,0.028712037,0,0,0,0.26688084,0.028501211099983912,0.057644964,0.006156123039087306
199,TSJLG0222,Wyra_JLG,Khammam,Telangana,Rural,4119,12.198057964,12.119512281,22,0,0,0.07854568299999999,0.033604715,0.040731321,0.004209647,0,0,0,0,0,0.07854568299999999,0.006439195749996519,0,0
200,APKL0189,Yemmiganur_KL,Kurnool,Andhra Pradesh,Rural,1223,9.2517572,9.2517572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,APJLG0298,Kuppam_JLG,Chittoor,Andhra Pradesh,Rural,1262,5.689669021999991,5.689669021999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,APKL0112,Macherla_KL,Palnadu,Andhra Pradesh,Rural,839,3.6610215,3.6610215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,APKL0133,Madhurawada_KL,Visakhapatnam,Andhra Pradesh,rural,614,2.9757613,2.9757613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,APJLG0332,Martur_JLG,Bapatla,Andhra Pradesh,Rural,1865,6.67275814200001,6.67275814200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,APKL0092,Medarametla_KL,Bapatla,Andhra Pradesh,Rural,1075,4.3806662,4.3806662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
