Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Portfolio Cuts as on 30 Apr 2024,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch,District,State,Branch Classification Rural / Urban,Number of ActiveLoans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Written off value in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,,
1,SRJLG0012,KD Peta,Visakhapatnam,Andhra Pradesh,Rural,1759,5.18338558799997,5.18338558799997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,APKL0033,Addanki_KL,Bapatla,Andhra Pradesh,Rural,1490,9.2661395,9.2661395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,APJLG0244,Amaravathi_JLG,Palnadu,Andhra Pradesh,Rural,2951,11.905149691,11.905149691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,APJLG0288,Anandapuram_JLG,Visakhapatnam,Andhra Pradesh,Rural,345,1.7082620929999999,1.7082620929999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,APKL0019,Anantapur_KL,Anantapur,Andhra Pradesh,Urban,1226,10.6994519,10.6994519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,APKL0050,Annavaram_KL,Kakinada,Andhra Pradesh,Rural,734,3.8978233,3.8978233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,APMP0095,Annavaram_LH,Kakinada,Andhra Pradesh,Rural,329,1.629769338,1.5987093510000001,4,0,0,0.031059987,0.020858714,0.010201273,0,0,0,0,0,0,0.031059987,0.019057903640594814,0,0,,
8,APJLG0271,Atchutapuram_JLG,Anakapalle,Andhra Pradesh,Rural,1044,4.82187321199999,4.80141120099999,4,0,0,0.020462011,0.015174011,0.005288,0,0,0,0,0,0,0.020462011,0.004243581301365839,0,0,,
9,APKL0059,Atmakur_KL,Nandyal,Andhra Pradesh,Rural,1309,7.2602491,7.2602491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10,APJLG0198,Attili_JLG,West Godavari,Andhra Pradesh,Rural,1748,6.347556734,6.332681760000001,3,0,0,0.014874974,0,0,0.014874974,0,0,0,0,0,0.014874974,0.0023434172585372593,0,0,,
11,APJLG0225,Bapatla_JLG,Bapatla,Andhra Pradesh,Urban,3518,10.472300959,10.434114115,12,0,0,0.038186844000000005,0.008558098,0.002096829,0.013418882,0.014113035000000001,0,0,0,0,0.038186844000000005,0.003646461665827303,0.014113035000000001,0.0013476536871174542,,
12,APMP0158,Bapatla_LH,Bapatla,Andhra Pradesh,Urban,414,4.846648793,4.793044471,1,0,0,0.053604321999999996,0,0,0,0,0,0.053604321999999996,0,0,0.053604321999999996,0.011060079714754771,0.053604321999999996,0.011060079714754771,,
13,APKL0006,Chittoor_KL,Chittoor,Andhra Pradesh,Urban,1537,8.5064758,8.5064758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,APJLG0330,Dwarapudi_JLG,East Godavari,Andhra Pradesh,Rural,1409,5.200763965999999,5.200763965999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,APKL0167,Gorantla_KL ,Sri Sathya Sai,Andhra Pradesh,Rural,1567,11.864163,11.864163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16,TSJLG0223,Huzurnagar_JLG,Suryapet,Telangana,Rural,2020,6.44433215,6.341408573,37,0,0,0.10292357700000002,0.068908514,0.021703988,0.008914447,0.003396628,0,0,0,0,0.10292357700000002,0.01597117817709008,0.003396628,0.0005270721497494508,,
17,APJLG0235,Ibrahimpatnam_JLG,NTR,Andhra Pradesh,Rural,3171,12.366296964,12.317836335,12,0,0,0.048460629,0.028408925,0.011736667999999999,0.004106169000000001,0.004208867,0,0,0,0,0.048460629,0.003918766397174157,0.004208867,0.0003403498243857958,,
18,APKL0088,Jammalamadugu_KL,Kadapa,Andhra Pradesh,Rural,1184,8.629691,8.629691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19,APJLG0261,Kadiam_JLG,East Godavari,Andhra Pradesh,Rural,4198,9.81746281400002,9.79331602500002,9,0,0,0.024146789000000002,0.018391763000000002,0.003121471,0.002633555,0,0,0,0,0,0.024146789000000002,0.0024595752953162093,0,0,,
20,APKL0057,Kalyanadurgam_KL,Anantapur,Andhra Pradesh,Rural,1465,10.9894344,10.9894344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
21,APKL0065,Kandukur_KL,Nellore,Andhra Pradesh,Rural,1046,6.591754979999999,6.591754979999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22,APKL0074,Kanigiri_KL,Prakasam,Andhra Pradesh,Rural,848,6.140633,6.140633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
23,APKL0124,Kavali_KL,Nellore,Andhra Pradesh,Rural,851,5.5353775,5.5353775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
24,APJLG0184,Kesarapalli_JLG,Krishna,Andhra Pradesh,Rural,2647,8.69004584699997,8.67472086399997,4,0,0,0.015324983,0.011709957,0,0,0.0036150260000000004,0,0,0,0,0.015324983,0.0017635100285794906,0.0036150260000000004,0.00041599619422583384,,
25,APKL0040,Kolluru_KL,Bapatla,Andhra Pradesh,Rural,1310,5.6826804,5.6826804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
26,APJLG0274,Kothavalasa_JLG,Vizianagaram,Andhra Pradesh,Rural,540,2.6541573670000003,2.6541573670000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
27,APKL0107,Kotturu_KL,Srikakulam,Andhra Pradesh,Rural,1119,7.9870856,7.9870856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,APKL0137,Kovur_KL,Nellore,Andhra Pradesh,Rural,854,4.8358165,4.8358165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
29,APKL0109,Krishnalanka_KL,Krishna,Andhra Pradesh,Rural,822,5.1775147,5.1775147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
30,TSJLG0246,Mudigonda_JLG,Khammam,Telangana,Rural,3066,12.759539991,12.759539991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
31,APKL0079,Achampet_KL,Palnadu,Andhra Pradesh,Rural,710,2.4088654,2.4088654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
32,APKL0110,Ajit Singh Nagar_KL,Krishna,Andhra Pradesh,Urban,940,6.8036875,6.8036875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
33,APKL0061,Allagadda_KL,Nandyal,Andhra Pradesh,Rural,1319,9.224003,9.224003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
34,APKL0051,Amalapuram_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1038,5.3912833,5.3912833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
35,TSJLG0282,Aswaraopeta_JLG,Bhadradri Kothagudem,Telangana,Rural,2374,11.156025708,11.156025708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36,APKL0082,B Kothakota_KL,Annamayya,Andhra Pradesh,Rural,966,4.8310603,4.8310603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
37,APJLG0183,Challapalli_JLG,Krishna,Andhra Pradesh,rural,3134,10.007249612,9.907933715,34,0,0,0.09931589700000001,0.042028765,0.011441365,0.026227146000000003,0.015796209,0,0,0.0038224120000000003,0,0.09931589700000001,0.009924394898764918,0.019618621,0.001960440856444183,,
38,APKL0043,Challapalli_KL,Krishna,Andhra Pradesh,Rural,1199,5.8425873,5.8425873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
39,APJLG0227,Chilakaluripet_JLG,Palnadu,Andhra Pradesh,rural,3330,9.73183089800002,9.69619872500002,14,0,0,0.035632172999999996,0.01860322,0.010027472,0.0070014809999999995,0,0,0,0,0,0.035632172999999996,0.0036614048654835065,0,0,,
40,APMP0160,Chilakaluripet_LH,Palnadu,Andhra Pradesh,Urban,336,3.609058469,3.604658486,1,0,0,0.0043999830000000005,0,0.0043999830000000005,0,0,0,0,0,0,0.0043999830000000005,0.0012191498247517032,0,0,,
41,APKL0155,Chirala_KL,Bapatla,Andhra Pradesh,Rural,1147,6.754693,6.754693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
42,APMP0127,Chittoor_LH,Chittoor,Andhra Pradesh,Urban,541,4.54661753099999,4.26752613899999,36,0,0,0.279091392,0.087735531,0.089202955,0.061563981999999996,0.01436742,0.026221503999999996,0,0,0,0.279091392,0.06138440062245926,0.040588924,0.008927279174739119,,
43,APKL0071,Cumbum_KL,Prakasam,Andhra Pradesh,Rural,758,4.456053,4.456053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
44,APKL0216,Giddalur_KL,Prakasam,Andhra Pradesh,Rural,712,5.5376867,5.5376867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
45,SRJLG0002,Gokavaram_JLG,East Godavari,Andhra Pradesh,Rural,4652,14.290375344,14.249042034999999,13,0,0,0.041333309,0.001811216,0,0.00021101199999999998,0.000793428,0,0,0.001776645,0.036741008,0.041333309,0.002892387918792793,0.039311081,0.0027508781297690176,,
46,APMP0143,Gokavaram_LH,East Godavari,Andhra Pradesh,Rural,555,6.991098267,6.991098267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
47,APKL0022,Gopalapuram_KL,East Godavari,Andhra Pradesh,Rural,1293,5.3325517,5.3325517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
48,APMP0277,Gudivada_LH,Krishna,Andhra Pradesh,Rural,201,2.008467916,2.008467916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
49,APMP0260,Guntakal_LH,Anantapur,Andhra Pradesh,Rural,309,3.6908595369999997,3.6908595369999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
50,TSKL0076,Hydershah kote(Sun City)_KL,Hyderabad,Telangana,Urban,833,8.542707779,8.542707779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
51,APKL0168,Kadapa-2_KL,Kadapa,Andhra Pradesh,Urban,1127,8.9973328,8.9973328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
52,APKL0020,Kadapa_KL,Kadapa,Andhra Pradesh,Urban,1544,12.2953586,12.2953586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
53,APKL0041,Kadiri_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1026,6.8173785,6.8173785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
54,APKL0115,Kakinada_KL,Kakinada,Andhra Pradesh,Urban,675,5.1483317,5.1483317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
55,APKL0018,Kalikiri_KL,Annamayya,Andhra Pradesh,Rural,451,1.9073868,1.9073868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
56,TSJLG0224,Kallur_JLG,Khammam,Telangana,Rural,2190,7.770582559,7.770582559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
57,APMP0231,Kandukur_LH,Nellore,Andhra Pradesh,Rural,250,3.0932854350000003,3.0932854350000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58,APJLG0265,Karapa_JLG,Kakinada,Andhra Pradesh,Rural,1946,8.057607570999991,8.057607570999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59,APMP0258,Addanki_LH,Bapatla,Andhra Pradesh,Rural,25,1.256583718,1.256583718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
60,APMP0141,Amalapuram_LH,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,345,3.8510324920000003,3.807156517,5,0,0,0.043875975,0.006982416,0,0.007854917999999999,0,0.017486954000000002,0,0.011551687,0,0.043875975,0.011393301690169172,0.029038641000000004,0.007540481951353009,,
61,APKL0056,Anantapur-2_KL,Anantapur,Andhra Pradesh,Urban,1092,8.3174688,8.3174688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
62,APKL0002,Badvel_KL,Kadapa,Andhra Pradesh,Rural,979,6.7870037,6.7870037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
63,APJLG0287,Bapulapadu_JLG,Krishna,Andhra Pradesh,Rural,2633,10.613090386,10.579449318,9,0,0,0.033641068,0.015558448,0,0.01808262,0,0,0,0,0,0.033641068,0.0031697711765817805,0,0,,
64,APKL0013,Bhimadole_KL,Eluru,Andhra Pradesh,Rural,1112,6.7269828,6.7269828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
65,APKL0003,Bhimavaram_KL,West Godavari,Andhra Pradesh,Rural,1194,9.2472195,9.2472195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
66,ORJLG0333,Buguda_JLG,Ganjam,Orissa,Rural,628,3.2633575649999997,3.0909184529999996,33,0,0,0.172439112,0.172439112,0,0,0,0,0,0,0,0.172439112,0.05284101069690781,0,0,,
67,APKL0106,Chagallu_KL,East Godavari,Andhra Pradesh,Rural,1109,5.0906714,5.0906714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
68,APJLG0306,Chandole_JLG,Bapatla,Andhra Pradesh,Rural,1046,3.50770611299999,3.49947544399999,3,0,0,0.008230669,0,0.008230669,0,0,0,0,0,0,0.008230669,0.0023464534185164854,0,0,,
69,APJLG0305,Chebrolu_JLG,Guntur,Andhra Pradesh,Rural,1726,5.95650664900003,5.94253122600003,6,0,0,0.013975422999999999,0.01114812,0,0.0028273029999999998,0,0,0,0,0,0.013975422999999999,0.0023462448417389367,0,0,,
70,APKL0028,Cherukupalli_KL,Bapatla,Andhra Pradesh,Rural,2053,8.398722,8.398722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
71,APKL0004,Chimakurthi_KL,Prakasam,Andhra Pradesh,Rural,1399,6.395724058,6.395724058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
72,APJLG0281,Cumbum_JLG,Prakasam,Andhra Pradesh,Rural,1366,6.23426386100003,6.23426386100003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
73,APKL0016,Dharmavaram_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1079,7.4250832,7.4250832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
74,APKL0060,Dhone_KL,Nandyal,Andhra Pradesh,Rural,723,5.8995635,5.8995635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
75,ORJLG0296,Digapahandi_JLG,Ganjam,Orissa,Rural,1370,6.53011694699999,6.53011694699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
76,APJLG0285,Dwaraka Tirumala_JLG,Eluru,Andhra Pradesh,Rural,1637,7.19445220500001,7.19445220500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
77,APKL0156,Gokavaram_KL,East Godavari,Andhra Pradesh,Rural,607,2.9239964,2.9239964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
78,APKL0172,Gooty_KL,Anantapur,Andhra Pradesh,Rural,977,9.0600719,9.0600719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
79,APKL0104,Gudivada_KL,Krishna,Andhra Pradesh,Rural,782,4.6528194,4.6528194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80,APKL0001,Gunadala_KL,Krishna,Andhra Pradesh,Urban,904,5.4618373,5.4618373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
81,APKL0179,Guntakal_KL,Anantapur,Andhra Pradesh,Rural,2328,18.5995662,18.5995662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
82,APKL0238,Hindupur_2,Sri Sathya Sai,Andhra Pradesh,Urban,1559,9.4476103,9.4476103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
83,APMP0129,Hindupur_LH,Sri Sathya Sai,Andhra Pradesh,Rural,581,3.743615132,3.5891724369999998,18,0,0,0.15444269500000002,0.050764671000000004,0.016262991,0.051575026,0.01708817,0.018591837,0,0.00016,0,0.15444269500000002,0.04125496066084392,0.035840007,0.00957363557317729,,
84,ORJLG0336,Jagannath Prasad_JLG,Ganjam,Orissa,Rural,691,3.528949601,3.528949601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
85,APJLG0203,Jaggaiahpet_JLG,NTR,Andhra Pradesh,Rural,3436,13.920037044999999,13.910870975,2,0,0,0.00916607,0.00916607,0,0,0,0,0,0,0,0.00916607,0.0006584802878302973,0,0,,
86,APMP0098,Kadiyam_LH(Rajahmundry),East Godavari,Andhra Pradesh,Rural,373,1.722816363,1.674622687,10,0,0,0.048193676000000005,0.025147385999999997,0.000875,0,0.003913914,0.0039789330000000005,0.00456936,0.009709083,0,0.048193676000000005,0.02797377424258885,0.022171290000000003,0.012869212573180095,,
87,APKL0025,Kothapeta_KL,Guntur,Andhra Pradesh,Urban,1387,7.080947135,7.080947135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
88,APKL0134,Akkayyapalem_KL,Visakhapatnam,Andhra Pradesh,Urban,399,2.2181094,2.2181094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
89,APKL0063,Amaravathi_KL,Palnadu,Andhra Pradesh,rural,806,3.11725,3.11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
90,APMP0157,Anakapalle_LH,Anakapalle,Andhra Pradesh,Rural,164,2.4256296579999996,2.4188788129999996,1,0,0,0.006750845,0.006750845,0,0,0,0,0,0,0,0.006750845,0.002783130960546658,0,0,,
91,APKL0174,Anakapalli_KL,Anakapalle,Andhra Pradesh,Rural,514,3.4738489,3.4738489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
92,APMP0130,Anantapur_LH,Anantapur,Andhra Pradesh,Urban,380,2.1484039260000003,2.0686578680000003,16,0,0,0.079746058,0.013398315,0.020247501,0.005070161,0.025731110999999997,0.00780887,0.00324169,0.00424841,0,0.079746058,0.03711874523915759,0.041030080999999996,0.019097936148530382,,
93,KAMP0176,Bangarpet_LH,Kolar,Karnataka,Rural,272,3.306559409,3.274690402,4,0,0,0.031869007,0.010920053,0.005107501,0.008478645,0,0,0.007362808,0,0,0.031869007,0.0096381171659148,0.007362808,0.0022267278730753936,,
94,APKL0011,Bangaruplayam_KL,Chittoor,Andhra Pradesh,Rural,1070,5.839372,5.839372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
95,APJLG0327,Bantumilli_JLG,Krishna,Andhra Pradesh,Rural,893,3.4172447960000003,3.340216379,23,0,0,0.07702841699999999,0.02094699,0.002849508,0.026304615999999996,0.0068475559999999994,0,0,0.020079747,0,0.07702841699999999,0.022541088390906128,0.026927303,0.007879828519021907,,
96,APKL0053,Bobbili_KL,Vizianagaram,Andhra Pradesh,Rural,1036,7.8956109,7.8956109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
97,ORJLG0290,Chatrapur_JLG,Ganjam,Orissa,Rural,1662,7.97446458300003,7.97446458300003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
98,APKL0078,Chennekothapalli_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1403,6.0775205,6.0775205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
99,APJLG0228,Cherukupalli_JLG,Bapatla,Andhra Pradesh,rural,2530,7.189413039000019,7.109194655000019,28,0,0,0.080218384,0.031667479,0.012654589,0.014485406,0.014137703,0.0034297150000000003,0,0.003843492,0,0.080218384,0.011157848848695114,0.021410910000000002,0.0029781165560878752,,
100,APKL0026,Chilakaluripet_KL,Palnadu,Andhra Pradesh,Rural,2424,9.3219682,9.3219682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
101,APJLG0286,Chintalapudi_JLG,Eluru,Andhra Pradesh,Rural,2118,9.491719799000029,9.491719799000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
102,APJLG0272,Chodavaram_JLG,Anakapalle,Andhra Pradesh,Rural,1518,7.01148440699999,7.01148440699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
103,APMP0248,Cumbum_LH,Prakasam,Andhra Pradesh,Rural,247,2.718457403,2.718457403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
104,APKL0046,Darsi_KL,Prakasam,Andhra Pradesh,Rural,1075,5.5198052,5.5198052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
105,APKL0175,Gajuwaka_KL,Visakhapatnam,Andhra Pradesh,Urban,664,3.9513025,3.9513025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
106,APKL0213,Gopalapatnam_KL,Visakhapatnam,Andhra Pradesh,Rural,626,4.57274,4.57274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
107,APKL0068,Hindupur_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1991,9.9175533,9.9175533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
108,ORJLG0334,Hinjilicut_JLG,Ganjam,Orissa,Rural,832,4.253676551,4.253676551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
109,TSMP0312,Hyderabad_CL,Hyderabad,Telangana,Urban,3,3.6977951270000005,3.6977951270000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
110,APKL0024,Jangareddygudem_KL,Eluru,Andhra Pradesh,Rural,980,5.7436628,5.7436628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
111,APMP0256,Jangareddygudem_LH,Eluru,Andhra Pradesh,Rural,283,5.394717298,5.394717298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
112,APJLG0185,Kaikalur_JLG,Eluru,Andhra Pradesh,Rural,3178,10.9130466250001,10.9130466250001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
113,APKL0039,Kathipudi_KL,Kakinada,Andhra Pradesh,Rural,865,4.6921324,4.6921324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
114,APKL0105,Komarolu_KL,Prakasam,Andhra Pradesh,Rural,1097,5.3266681,5.3266681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
115,APJLG0304,Korukonda_JLG,East Godavari,Andhra Pradesh,Rural,3584,8.93141202700002,8.93077981900002,1,0,0,0.000632208,0,0,0,0.000632208,0,0,0,0,0.000632208,7.078477603416006e-05,0.000632208,7.078477603416006e-05,,
116,APKL0007,Koyyalagudem_KL,Eluru,Andhra Pradesh,Rural,1546,9.2640948,9.2640948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
117,APJLG0323,Kuchipudi_JLG,Krishna,Andhra Pradesh,Rural,1697,5.88571479899999,5.87317874299999,4,0,0,0.012536056,0.002547236,0,0,0.0025946479999999997,0.0035507309999999997,0,0.0038434410000000004,0,0.012536056,0.0021299122414375113,0.009988819999999999,0.0016971294636459696,,
118,APKL0037,Karlapalem_KL,Bapatla,Andhra Pradesh,Rural,1779,9.0564922,9.0564922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
119,APKL0182,Kondapalli_KL,NTR,Andhra Pradesh,Rural,1640,7.3392718,7.3392718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
120,APKL0119,Kota_KL,Tirupati,Andhra Pradesh,Rural,1365,6.6607745,6.6607745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
121,APJLG0273,Kotananduru_JLG,Kakinada,Andhra Pradesh,Rural,1509,6.72958037599999,6.72958037599999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
122,TSJLG0284,Kothagudem_JLG,Bhadradri Kothagudem,Telangana,Rural,1831,8.63733448100002,8.63733448100002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
123,APJLG0196,Koyyalagudem_JLG,Eluru,Andhra Pradesh,Rural,2107,8.26933535499998,8.26933535499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
124,APMP0128,Madanapalle_LH,Annamayya,Andhra Pradesh,Rural,738,5.066345129999999,4.636366381999999,56,0,0,0.42997874799999997,0.14779226399999998,0.038750599,0.14607778300000002,0.06321080600000001,0.034147296,0,0,0,0.42997874799999997,0.08486961250506043,0.097358102,0.019216634378795276,,
125,TSJLG0199,Madhira_JLG,Khammam,Telangana,rural,3223,11.048742534999999,11.013377474999999,13,0,0,0.03536506,0.024638729999999998,0.010726330000000001,0,0,0,0,0,0,0.03536506,0.0032008221648727195,0,0,,
126,APKL0034,Mandapet_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1050,4.9740737,4.9740737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
127,APJLG0237,Mylavaram_JLG,NTR,Andhra Pradesh,Rural,2933,10.806406206999998,10.790808517999999,4,0,0,0.015597689000000001,0.013015178,0.002582511,0,0,0,0,0,0,0.015597689000000001,0.00144337430050486,0,0,,
128,APKL0215,Naidupet_KL,Tirupati,Andhra Pradesh,Rural,940,6.8399736,6.8399736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
129,APKL0032,Narasaraopet_KL,Palnadu,Andhra Pradesh,Rural,880,3.4673538,3.4673538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
130,APMP0096,Narsipatnam_LH,Anakapalle,Andhra Pradesh,Rural,396,4.331570089,4.321086686,2,0,0,0.010483402999999999,0,0,0.005316704,0.005166698999999999,0,0,0,0,0.010483402999999999,0.0024202316445536796,0.005166698999999999,0.001192800507400493,,
131,APKL0122,Nellore_KL,Nellore,Andhra Pradesh,Urban,1042,7.4475789,7.4475789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
132,APKL0080,Obula Devara Cheruvu_KL,Sri Sathya Sai,Andhra Pradesh,Rural,1545,5.0407565,5.0407565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
133,APKL0113,Ongole_KL,Prakasam,Andhra Pradesh,Rural,991,6.2408772,6.2408772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
134,APKL0101,Palasa_KL,Srikakulam,Andhra Pradesh,Rural,1365,13.3433004,13.3433004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
